S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,571.6715_0Ac,2008-05-19,04:37:30,      89,      20,     133,     -37,      79,       0,NULL,O,      27, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,571.6715_0Ac,Z,      24,NULL
A,571.8799_0Ac,2008-05-19,09:37:30,      79,      13,      44,     -11,     -54,      25,NULL,J,      27,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,571.8799_0Ac,Z,      24,NULL
A,572.4215_0A,2008-05-19,22:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      27,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,572.4215_0A,Z,      24,NULL
A,574.2340_0A,2008-05-21,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      27,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,574.2340_0A,Z,      24,NULL
A,576.2340_0A,2008-05-23,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,576.2132_0Bc,L,      27, OFL
B,576.2132_0Bc,2008-05-23,18:38:13,     240,      14,     290,      26,      91,       4,576.2340_0A,F,      24, OFL
A,577.5882_0Ac,2008-05-25,03:37:30,      84,      33,      49,       0,      79,       1,577.6715_0B,F,      28, OFL
B,577.6715_0B,2008-05-25,04:07:54,    -999,    -999,    -999,    -999,    -999,    -999,577.5882_0Ac,O,      24, faint ; GAP
A,577.6299_0A,2008-05-25,03:07:54,    -999,    -999,    -999,    -999,    -999,    -999,577.6507_0B,U,      28, SUR
B,577.6507_0B,2008-05-25,03:37:54,    -999,    -999,    -999,    -999,    -999,    -999,577.6299_0A,U,      24, SUR
A,579.6715_0A,2008-05-27,04:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      28,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,579.6715_0A,Z,      24,NULL
A,579.8174_0Ac,2008-05-27,07:37:30,     250,      17,      66,     -25,     -25,      -5,NULL,OP,      28,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,579.8174_0Ac,Z,      24,NULL
A,580.7132_0A,2008-05-28,05:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      28,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,580.7132_0A,Z,      24,NULL
A,580.8382_0A,2008-05-28,08:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,UP,      28,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,580.8382_0A,Z,      24,NULL
A,581.0257_0A,2008-05-28,12:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,UP,      28,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,581.0257_0A,Z,      24,NULL
A,585.2340_0Ac,2008-06-01,19:07:30,      87,      47,     156,       3,     114,       1,NULL,F,      28, 3P ; OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,585.2340_0Ac,Z,      25, HAL ; faint
A,586.7549_0A,2008-06-03,06:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      28,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,586.7549_0A,Z,      25,NULL
A,587.6924_0A,2008-06-04,04:37:54,    -999,    -999,    -999,    -999,    -999,    -999,587.6924_0B,O,      28, faint
B,587.6924_0B,2008-06-04,04:37:54,    -999,    -999,    -999,    -999,    -999,    -999,587.6924_0A,O,      25, faint
A,588.1507_0A,2008-06-04,15:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      28,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,588.1507_0A,Z,      25,NULL
A,591.1299_0A,2008-06-07,15:07:54,    -999,    -999,    -999,    -999,    -999,    -999,591.1090_0B,O,      29, OFL?
B,591.1090_0B,2008-06-07,14:37:54,    -999,    -999,    -999,    -999,    -999,    -999,591.1299_0A,O,      25, OFL?
A,591.8590_0A,2008-06-08,08:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      29,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,591.8590_0A,Z,      25,NULL
A,594.0257_0A,2008-06-10,12:37:54,    -999,    -999,    -999,    -999,    -999,    -999,594.0674_0B,O,      29, SUR
B,594.0674_0B,2008-06-10,13:37:54,    -999,    -999,    -999,    -999,    -999,    -999,594.0257_0A,O,      25, faint
A,594.0257_1A,2008-06-10,12:37:54,    -999,    -999,    -999,    -999,    -999,    -999,594.0465_0B,U,      29,NULL
B,594.0465_0B,2008-06-10,13:07:54,    -999,    -999,    -999,    -999,    -999,    -999,594.0257_1A,O,      25, faint
A,595.6715_0Ac,2008-06-12,05:37:30,      70,      40,     207,       4,     125,       0,595.6924_0B,F,      29, PRM
B,595.6924_0B,2008-06-12,04:37:54,    -999,    -999,    -999,    -999,    -999,    -999,595.6715_0Ac,O,      25, SUR?
A,598.5257_0Ac,2008-06-15,01:07:30,     123,      26,      -7,     -44,     -60,     -27,598.5674_0B,O,      30,NULL
B,598.5674_0B,2008-06-15,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,598.5257_0Ac,O,      25, faint
A,599.8174_0A,2008-06-16,07:37:54,    -999,    -999,    -999,    -999,    -999,    -999,599.8174_0B,O,      30, FF
B,599.8174_0B,2008-06-16,07:37:54,    -999,    -999,    -999,    -999,    -999,    -999,599.8174_0A,O,      25, FF
A,601.0257_0A,2008-06-17,12:37:54,    -999,    -999,    -999,    -999,    -999,    -999,601.0674_0B,U,      30,NULL
B,601.0674_0B,2008-06-17,13:37:54,    -999,    -999,    -999,    -999,    -999,    -999,601.0257_0A,U,      25,NULL
A,602.3590_0A,2008-06-18,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,602.3590_0B,L,      30,NULL
B,602.3590_0B,2008-06-18,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,602.3590_0A,F,      26, faint
A,602.9840_0A,2008-06-19,11:37:54,    -999,    -999,    -999,    -999,    -999,    -999,603.3382_0B,O,      30,NULL
B,603.3382_0B,2008-06-19,20:07:54,    -999,    -999,    -999,    -999,    -999,    -999,602.9840_0A,O,      26, HAL ; faint
A,606.0049_0A,2008-06-22,12:07:54,    -999,    -999,    -999,    -999,    -999,    -999,606.0049_0B,O,      30,NULL
B,606.0049_0B,2008-06-22,12:07:54,    -999,    -999,    -999,    -999,    -999,    -999,606.0049_0A,O,      26, faint
A,609.1924_0A,2008-06-25,16:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      31,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,609.1924_0A,Z,      26,NULL
A,609.3590_0A,2008-06-25,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      31,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,609.3590_0A,Z,      26,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,609.5465_0Bc,Z,      31,NULL
B,609.5465_0Bc,2008-06-26,03:38:24,      71,      32,     121,       0,     224,       9,NULL,F,      26, GAP
A,611.1299_0A,2008-06-27,15:07:54,    -999,    -999,    -999,    -999,    -999,    -999,611.6090_0B,U,      31,NULL
B,611.6090_0B,2008-06-28,02:37:54,    -999,    -999,    -999,    -999,    -999,    -999,611.1299_0A,U,      26,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,613.3590_0B,Z,      31, HAL ; faint
B,613.3590_0B,2008-06-29,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      26, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,613.6090_0B,Z,      31,NULL
B,613.6090_0B,2008-06-30,02:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      26, faint ; GAP
A,613.9007_0A,2008-06-30,09:37:54,    -999,    -999,    -999,    -999,    -999,    -999,613.7965_0Bc,U,      31,NULL
B,613.7965_0Bc,2008-06-30,07:38:26,      54,      21,      60,       0,    -163,      -5,613.9007_0A,U,      26, GAP
A,614.6299_0A,2008-07-01,03:07:54,    -999,    -999,    -999,    -999,    -999,    -999,614.7340_0B,U,      31,NULL
B,614.7340_0B,2008-07-01,05:37:54,    -999,    -999,    -999,    -999,    -999,    -999,614.6299_0A,U,      26,NULL
A,615.7549_0A,2008-07-02,06:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      31,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,615.7549_0A,Z,      26,NULL
A,617.1299_0A,2008-07-03,15:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      31,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,617.1299_0A,Z,      27,NULL
A,618.5674_0A,2008-07-05,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      32,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,618.5674_0A,Z,      27,NULL
A,618.9632_0A,2008-07-05,11:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      32,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,618.9632_0A,Z,      27,NULL
A,619.3382_0Ac,2008-07-05,21:37:30,     106,      13,      -6,     -11,       8,       0,619.3799_0B,O,      32, OFL
B,619.3799_0B,2008-07-05,21:07:54,    -999,    -999,    -999,    -999,    -999,    -999,619.3382_0Ac,O,      27, OFL
A,620.0465_0Ac,2008-07-06,14:07:30,     110,       6,     256,       0,     218,       9,620.0882_0B,O,      32, OFL
B,620.0882_0B,2008-07-06,14:07:54,    -999,    -999,    -999,    -999,    -999,    -999,620.0465_0Ac,F,      27, OFL
A,620.7549_0Ac,2008-07-07,07:37:30,     115,      38,     162,       3,     125,       3,621.2549_0Bc,F,      32, 3P ; CS ; OFL
B,621.2549_0Bc,2008-07-07,18:08:27,     220,      55,     245,       4,     165,      -2,620.7549_0Ac,L,      27, OFL
A,624.1924_0A,2008-07-10,16:37:54,    -999,    -999,    -999,    -999,    -999,    -999,624.1715_0B,O,      32, faint
B,624.1715_0B,2008-07-10,16:07:54,    -999,    -999,    -999,    -999,    -999,    -999,624.1924_0A,O,      27, faint
A,626.2132_0A,2008-07-12,17:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      32,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,626.2132_0A,Z,      27,NULL
A,627.9840_0A,2008-07-14,11:37:54,    -999,    -999,    -999,    -999,    -999,    -999,627.7965_0B,U,      33, faint
B,627.7965_0B,2008-07-14,07:07:54,    -999,    -999,    -999,    -999,    -999,    -999,627.9840_0A,U,      27, faint
A,630.0674_0A,2008-07-16,13:37:54,    -999,    -999,    -999,    -999,    -999,    -999,634.9632_0B,O,      33, faint
B,634.9632_0B,2008-07-21,11:07:54,    -999,    -999,    -999,    -999,    -999,    -999,630.0674_0A,O,      28, faint
A,632.9007_0A,2008-07-19,09:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      33, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,632.9007_0A,Z,      28,NULL
A,633.9215_0A,2008-07-20,10:07:54,    -999,    -999,    -999,    -999,    -999,    -999,633.9424_0B,O,      33, faint
B,633.9424_0B,2008-07-20,10:37:54,    -999,    -999,    -999,    -999,    -999,    -999,633.9215_0A,O,      28, faint
A,634.6507_0A,2008-07-21,03:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      33,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,634.6507_0A,Z,      28,NULL
A,634.9424_0Ac,2008-07-21,11:07:30,     117,      18,    -144,     -24,    -103,      -8,634.9840_0B,O,      33,NULL
B,634.9840_0B,2008-07-21,11:37:54,    -999,    -999,    -999,    -999,    -999,    -999,634.9424_0Ac,O,      28,NULL
A,637.2549_0A,2008-07-23,18:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      33,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,637.2549_0A,Z,      28,NULL
A,640.1299_0A,2008-07-26,15:07:54,    -999,    -999,    -999,    -999,    -999,    -999,640.3799_0B,U,      34, faint
B,640.3799_0B,2008-07-26,21:07:54,    -999,    -999,    -999,    -999,    -999,    -999,640.1299_0A,U,      28, faint
A,642.0049_0A,2008-07-28,12:07:54,    -999,    -999,    -999,    -999,    -999,    -999,642.2965_0B,O,      34, faint
B,642.2965_0B,2008-07-28,19:07:54,    -999,    -999,    -999,    -999,    -999,    -999,642.0049_0A,O,      29, faint
A,644.4424_0Ac,2008-07-31,01:37:30,      63,      11,      35,     -25,      10,       0,644.5257_0B,J,      34,NULL
B,644.5257_0B,2008-07-31,00:37:54,    -999,    -999,    -999,    -999,    -999,    -999,644.4424_0Ac,J,      29, faint
A,644.5257_0Ac,2008-07-31,04:37:30,     271,      27,     199,       6,      30,      -1,644.7757_0B,F,      34, OVR
B,644.7757_0B,2008-07-31,06:37:54,    -999,    -999,    -999,    -999,    -999,    -999,644.5257_0Ac,O,      29, faint
A,644.9424_0Ac,2008-07-31,12:07:30,     285,      38,     212,       5,     128,       3,645.4215_0B,FP,      34, 3P ; OVR ;  OFL
B,645.4215_0B,2008-07-31,22:07:54,    -999,    -999,    -999,    -999,    -999,    -999,644.9424_0Ac,O,      29, HAL ; faint
A,646.2340_0Ac,2008-08-01,18:07:30,      63,      11,     901,     109,     -45,      11,NULL,J,      34,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,646.2340_0Ac,Z,      29,NULL
A,648.2132_0Ac,2008-08-03,18:07:30,     281,      30,     -12,      -2,      35,       4,NULL,U,      35,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,648.2132_0Ac,Z,      29,NULL
A,648.5465_0Ac,2008-08-04,02:37:30,     111,       7,     367,      22,      67,      17,648.6924_0B,O,      35,NULL
B,648.6924_0B,2008-08-04,04:37:54,    -999,    -999,    -999,    -999,    -999,    -999,648.5465_0Ac,O,      29, HAL?
A,651.4632_0A,2008-08-06,23:07:54,    -999,    -999,    -999,    -999,    -999,    -999,651.9632_0B,F,      35, OFL
B,651.9632_0B,2008-08-07,11:07:54,    -999,    -999,    -999,    -999,    -999,    -999,651.4632_0A,L,      30, faint
A,653.3382_0A,2008-08-08,20:07:54,    -999,    -999,    -999,    -999,    -999,    -999,653.3590_0B,U,      35, faint
B,653.3590_0B,2008-08-08,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,653.3382_0A,U,      30,NULL
A,655.0465_0A,2008-08-10,13:07:54,    -999,    -999,    -999,    -999,    -999,    -999,654.9424_0B,U,      35,NULL
B,654.9424_0B,2008-08-10,10:37:54,    -999,    -999,    -999,    -999,    -999,    -999,655.0465_0A,U,      30, faint
A,659.8174_0A,2008-08-15,07:37:54,    -999,    -999,    -999,    -999,    -999,    -999,659.5257_0Bc,F,      36,  ; faint ; OVR ; OFL
B,659.5257_0Bc,2008-08-15,04:08:33,      75,      47,      52,       0,      42,       0,659.8174_0A,F,      30, OVR
A,660.0257_0A,2008-08-15,12:37:54,    -999,    -999,    -999,    -999,    -999,    -999,659.6924_0Bc,O,      36, faint ;  OFL
B,659.6924_0Bc,2008-08-15,06:08:33,      79,      43,      57,       0,      74,       1,660.0257_0A,F,      30, OFL
A,661.4632_0Ac,2008-08-16,23:37:30,     259,      18,     -17,      -4,     -69,       0,661.4215_0Bc,O,      36, OVR ;  OFL
B,661.4215_0Bc,2008-08-16,23:38:33,     269,      12,     267,      14,     990,      44,661.4632_0Ac,O,      31, OVR ;  OFL
A,661.5674_0A,2008-08-17,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,661.5674_0Bc,OP,      36, OVR
B,661.5674_0Bc,2008-08-17,02:08:33,     269,      22,     329,       0,      33,       0,661.5674_0A,OP,      31, OVR
A,664.1090_0A,2008-08-19,14:37:54,    -999,    -999,    -999,    -999,    -999,    -999,664.2132_0B,F,      36, faint
B,664.2132_0B,2008-08-19,17:07:54,    -999,    -999,    -999,    -999,    -999,    -999,664.1090_0A,F,      31, faint
A,667.2549_0A,2008-08-22,18:07:54,    -999,    -999,    -999,    -999,    -999,    -999,667.2757_0B,J,      36,NULL
B,667.2757_0B,2008-08-22,18:37:54,    -999,    -999,    -999,    -999,    -999,    -999,667.2549_0A,J,      31,NULL
A,668.3174_0A,2008-08-23,19:37:54,    -999,    -999,    -999,    -999,    -999,    -999,668.3174_0B,J,      36, faint
B,668.3174_0B,2008-08-23,19:37:54,    -999,    -999,    -999,    -999,    -999,    -999,668.3174_0A,J,      31,NULL
A,674.9632_0Ac,2008-08-30,12:37:30,     114,      46,      23,      -1,     135,       3,675.2549_0B,F,      37, OFL
B,675.2549_0B,2008-08-30,18:07:54,    -999,    -999,    -999,    -999,    -999,    -999,674.9632_0Ac,F,      32, OFL
A,675.1507_0A,2008-08-30,15:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      37, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,675.1507_0A,Z,      32,NULL
A,677.2132_0A,2008-09-01,17:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      37,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,677.2132_0A,Z,      32,NULL
A,678.3174_0A,2008-09-02,19:37:54,    -999,    -999,    -999,    -999,    -999,    -999,678.1299_0B,J,      37,NULL
B,678.1299_0B,2008-09-02,15:07:54,    -999,    -999,    -999,    -999,    -999,    -999,678.3174_0A,J,      33,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,683.5674_0B,Z,      38, faint ; HAL 
B,683.5674_0B,2008-09-08,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      33, OFL
A,688.1090_0A,2008-09-12,14:37:54,    -999,    -999,    -999,    -999,    -999,    -999,688.6715_0B,F,      38, OFL ; PRM
B,688.6715_0B,2008-09-13,04:07:54,    -999,    -999,    -999,    -999,    -999,    -999,688.1090_0A,L,      34, faint ; GAP
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,690.3382_0B,Z,      38,NULL
B,690.3382_0B,2008-09-14,20:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      34, OFL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,694.9007_0B,Z,      39,NULL
B,694.9007_0B,2008-09-19,09:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      35,NULL
A,698.2340_0A,2008-09-22,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      39, SUR?
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,698.2340_0A,Z,      35,NULL
A,699.2340_0A,2008-09-23,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,699.3590_0B,J,      39,NULL
B,699.3590_0B,2008-09-23,20:37:54,    -999,    -999,    -999,    -999,    -999,    -999,699.2340_0A,J,      35,NULL
A,703.9424_0A,2008-09-28,10:37:54,    -999,    -999,    -999,    -999,    -999,    -999,704.1299_0B,U,      39,NULL
B,704.1299_0B,2008-09-28,15:07:54,    -999,    -999,    -999,    -999,    -999,    -999,703.9424_0A,U,      36,NULL
A,705.5674_0A,2008-09-30,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,705.4840_0B,F,      39, faint ; GAP
B,705.4840_0B,2008-09-29,23:37:54,    -999,    -999,    -999,    -999,    -999,    -999,705.5674_0A,O,      36, faint
A,706.8174_0A,2008-10-01,07:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      39,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,706.8174_0A,Z,      36,NULL
A,706.8174_1A,2008-10-01,07:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      39,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,706.8174_1A,Z,      36,NULL
A,709.5674_0Ac,2008-10-04,03:07:30,      77,      29,      96,       1,     -36,       0,709.8590_0B,O,      39, OFL
B,709.8590_0B,2008-10-04,08:37:54,    -999,    -999,    -999,    -999,    -999,    -999,709.5674_0Ac,O,      36, faint ; OFL
A,711.1715_0Ac,2008-10-05,18:37:30,     262,      32,      89,       0,     160,       2,711.6715_0B,O,      40, OFL
B,711.6715_0B,2008-10-06,04:07:54,    -999,    -999,    -999,    -999,    -999,    -999,711.1715_0Ac,O,      37, faint
A,714.6299_0A,2008-10-09,03:07:54,    -999,    -999,    -999,    -999,    -999,    -999,714.7132_0B,U,      40,NULL
B,714.7132_0B,2008-10-09,05:07:54,    -999,    -999,    -999,    -999,    -999,    -999,714.6299_0A,O,      37, faint
A,715.0465_0A,2008-10-09,13:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      40, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,715.0465_0A,Z,      37,NULL
A,717.7549_0Ac,2008-10-12,07:37:30,      87,       7,      39,      -9,     -15,      13,NULL,O,      40,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,717.7549_0Ac,Z,      37, faint
A,722.3799_0A,2008-10-16,21:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      40,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,722.3799_0A,Z,      38,NULL
A,722.6715_0A,2008-10-17,04:07:54,    -999,    -999,    -999,    -999,    -999,    -999,722.6507_0B,J,      40,NULL
B,722.6507_0B,2008-10-17,03:37:54,    -999,    -999,    -999,    -999,    -999,    -999,722.6715_0A,J,      38, faint
A,722.8590_0Ac,2008-10-17,09:37:30,     251,      36,      81,      -2,    -250,     -12,722.8382_0Bc,F,      40, PRM ;  Ha
B,722.8382_0Bc,2008-10-17,09:38:24,     112,      34,     110,       0,     265,      11,722.8590_0Ac,F,      38, PRM
A,727.0049_0A,2008-10-21,12:07:54,    -999,    -999,    -999,    -999,    -999,    -999,726.1507_0B,F,      40, faint ; GAP
B,726.1507_0B,2008-10-20,15:37:54,    -999,    -999,    -999,    -999,    -999,    -999,727.0049_0A,F,      38, faint ; GAP
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,726.5674_0B,Z,      40,NULL
B,726.5674_0B,2008-10-21,01:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      38, GAP
A,727.6924_0A,2008-10-22,04:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      40, GAP
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,727.6924_0A,Z,      39,NULL
A,730.2340_0A,2008-10-24,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      40,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,730.2340_0A,Z,      39,NULL
A,732.4840_0A,2008-10-26,23:37:54,    -999,    -999,    -999,    -999,    -999,    -999,732.2340_0B,L,      41, faint ; OFL
B,732.2340_0B,2008-10-26,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,732.4840_0A,F,      39, PRM ; OFL
A,732.7340_0A,2008-10-27,05:37:54,    -999,    -999,    -999,    -999,    -999,    -999,732.7965_0B,J,      41,NULL
B,732.7965_0B,2008-10-27,07:07:54,    -999,    -999,    -999,    -999,    -999,    -999,732.7340_0A,J,      39,NULL
A,736.1507_0A,2008-10-30,15:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      41, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,736.1507_0A,Z,      39,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,737.7132_0B,Z,      41, faint ; HAL? 
B,737.7132_0B,2008-11-01,05:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      40, PRM
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,738.6299_0B,Z,      41, faint ; HAL?
B,738.6299_0B,2008-11-02,03:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      40, 3P 
A,739.5049_0A,2008-11-03,00:07:54,    -999,    -999,    -999,    -999,    -999,    -999,739.5465_0Bc,F,      41, OFL
B,739.5465_0Bc,2008-11-03,01:08:19,     285,      26,     307,       0,     114,       2,739.5049_0A,F,      40, 3P ; OFL
A,740.2965_0A,2008-11-03,19:07:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,UP,      41,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,740.2965_0A,Z,      40,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,740.4840_0B,Z,      41,NULL
B,740.4840_0B,2008-11-03,23:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      40,NULL
A,740.6924_0A,2008-11-04,04:37:54,    -999,    -999,    -999,    -999,    -999,    -999,740.6715_0Bc,O,      41,NULL
B,740.6715_0Bc,2008-11-04,04:08:19,     298,      14,     654,     -41,     -35,     -55,740.6924_0A,OP,      40,NULL
A,740.9840_0A,2008-11-04,11:37:54,    -999,    -999,    -999,    -999,    -999,    -999,740.9840_0B,J,      41,NULL
B,740.9840_0B,2008-11-04,11:37:54,    -999,    -999,    -999,    -999,    -999,    -999,740.9840_0A,J,      40,NULL
A,743.0361_0A,2008-11-06,12:52:54,    -999,    -999,    -999,    -999,    -999,    -999,743.0257_0Bc,J,      41,NULL
B,743.0257_0Bc,2008-11-06,13:08:18,     290,      10,     467,      19,      45,       9,743.0361_0A,J,      40,NULL
A,743.2965_0A,2008-11-06,19:07:54,    -999,    -999,    -999,    -999,    -999,    -999,744.1924_0B,F,      41, faint
B,744.1924_0B,2008-11-07,16:37:54,    -999,    -999,    -999,    -999,    -999,    -999,743.2965_0A,O,      40, HAL ; faint
A,744.2549_0A,2008-11-07,18:07:54,    -999,    -999,    -999,    -999,    -999,    -999,744.2340_0B,F,      41,NULL
B,744.2340_0B,2008-11-07,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,744.2549_0A,O,      40,NULL
A,745.2549_0A,2008-11-08,18:07:54,    -999,    -999,    -999,    -999,    -999,    -999,745.2340_0B,F,      41, faint
B,745.2340_0B,2008-11-08,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,745.2549_0A,F,      40, faint
A,747.1090_0A,2008-11-10,14:37:54,    -999,    -999,    -999,    -999,    -999,    -999,747.2340_0B,J,      41,NULL
B,747.2340_0B,2008-11-10,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,747.1090_0A,J,      41,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,748.2340_0B,Z,      41,NULL
B,748.2340_0B,2008-11-11,17:37:54,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      41,NULL
A,748.3382_0A,2008-11-11,20:07:54,    -999,    -999,    -999,    -999,    -999,    -999,748.3382_0B,J,      41, faint
B,748.3382_0B,2008-11-11,20:07:54,    -999,    -999,    -999,    -999,    -999,    -999,748.3382_0A,J,      41, faint
A,750.1299_0Ac,2008-11-13,16:37:30,     250,      70,     147,      -7,     268,      10,750.0882_0Bc,F,      41, 3P
