S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,2700.0472_0A,3/17/14,13:08:00,-999,-999,-999,-999,-999,-999,2700.0583_0B,U,153, FF ; OVR
B,2700.0583_0B,3/17/14,13:24:00,-999,-999,-999,-999,-999,-999,2700.0472_0A,W,162, FF
A,2700.1938_0A,3/17/14,16:39:00,-999,-999,-999,-999,-999,-999,2700.2458_0B,O,153, FF ; OFL
B,2700.2458_0B,3/17/14,17:54:00,-999,-999,-999,-999,-999,-999,2700.1938_0A,U,162, OVR ; FF ; OFL
A,2701.2250_0Ac,3/18/14,17:54:00,233,69,461,17,1224,168,2701.2875_0B,FS,153, faint ; 3P ; SB?
B,2701.2875_0B,3/18/14,18:54:00,-999,-999,-999,-999,-999,-999,2701.2250_0Ac,W,162, faint
A,2701.5375_0Ac,3/19/14,2:39:00,69,36,186,3,17,-1,NULL,O,153, SB ; OFL ; CS?
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2701.5375_0Ac,Z,162,NULL
A,2701.8083_0A,3/19/14,7:24:00,-999,-999,-999,-999,-999,-999,2701.8292_0B,U,153, OFL
B,2701.8292_0B,3/19/14,7:54:00,-999,-999,-999,-999,-999,-999,2701.8083_0A,U,162, faint
A,2702.6938_0A,3/20/14,4:39:00,-999,-999,-999,-999,-999,-999,2702.7042_0B,W,153, HAL ; FF
B,2702.7042_0B,3/20/14,4:54:00,-999,-999,-999,-999,-999,-999,2702.6938_0A,W,162, FF ; OVR
A,2702.7458_0A,3/20/14,5:54:00,-999,-999,-999,-999,-999,-999,2702.7667_0B,F,153, OFL
B,2702.7667_0B,3/20/14,6:24:00,-999,-999,-999,-999,-999,-999,2702.7458_0A,F,162,NULL
A,2703.2667_0A,3/20/14,18:24:00,-999,-999,-999,-999,-999,-999,2703.2354_0B,F,153,NULL
B,2703.2354_0B,3/20/14,17:39:00,-999,-999,-999,-999,-999,-999,2703.2667_0A,F,162,NULL
A,2703.8500_0Ac,3/21/14,8:39:00,149,33,320,1,86,-2,2703.9021_0B,F,154,NULL
B,2703.9021_0B,3/21/14,9:39:00,-999,-999,-999,-999,-999,-999,2703.8500_0Ac,F,162, faint
A,2703.9639_0A,3/21/14,11:08:00,-999,-999,-999,-999,-999,-999,2703.9854_0B,O,154,NULL
B,2703.9854_0B,3/21/14,11:39:00,-999,-999,-999,-999,-999,-999,2703.9639_0A,O,162,NULL
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2704.5271_0B,Z,154,NULL
B,2704.5271_0B,3/22/14,0:39:00,-999,-999,-999,-999,-999,-999,NULL,J,162, FF?
A,2704.7875_0Ac,3/22/14,7:24:00,94,69,307,1,236,0,2704.8292_0Bc,L,154, OVR
B,2704.8292_0Bc,3/22/14,8:39:47,93,73,328,11,326,4,2704.7875_0Ac,F,162, OVR
A,2704.9333_0A,3/22/14,10:24:00,-999,-999,-999,-999,-999,-999,2704.9333_0B,F,154,NULL
B,2704.9333_0B,3/22/14,10:24:00,-999,-999,-999,-999,-999,-999,2704.9333_0A,F,162,NULL
A,2705.0167_0A,3/22/14,12:24:00,-999,-999,-999,-999,-999,-999,2704.9333_1B,U,154, FF ; faint
B,2704.9333_1B,3/22/14,10:24:00,-999,-999,-999,-999,-999,-999,2705.0167_0A,F,162,NULL
A,2705.6833_0A,3/23/14,4:24:00,-999,-999,-999,-999,-999,-999,2705.6625_0Bc,OS,154, HAL
B,2705.6625_0Bc,3/23/14,4:24:47,280,84,811,3,-80,112,2705.6833_0A,LS,163, CS ; OFL
A,2706.3604_0Ac,3/23/14,21:39:00,173,34,442,7,253,-1,2706.4021_0Bc,O,154,NULL
B,2706.4021_0Bc,3/23/14,22:54:47,180,30,425,0,373,43,2706.3604_0Ac,O,163, FF?
A,2706.7354_0A,3/24/14,5:39:00,-999,-999,-999,-999,-999,-999,2706.6625_0Bc,O,154, OVR
B,2706.6625_0Bc,3/24/14,5:24:46,315,37,396,18,252,9,2706.7354_0A,F,163, CS?
A,2706.8083_0Ac,3/24/14,7:54:00,133,36,628,0,1024,288,2706.8500_0B,O,154,NULL
B,2706.8500_0B,3/24/14,8:24:00,-999,-999,-999,-999,-999,-999,2706.8083_0Ac,O,163,NULL
A,2706.9854_0A,3/24/14,11:39:00,-999,-999,-999,-999,-999,-999,2707.0271_0B,F,154, KEY ; CS?
B,2707.0271_0B,3/24/14,12:39:00,-999,-999,-999,-999,-999,-999,2706.9854_0A,F,163, KEY ; CS
A,2707.7458_0A,3/25/14,5:54:00,-999,-999,-999,-999,-999,-999,2707.7458_0Bc,FS,154,NULL
B,2707.7458_0Bc,3/25/14,6:24:46,100,65,634,0,552,-49,2707.7458_0A,F,163, 3P ; CS
A,2708.4854_0A,3/25/14,23:39:00,-999,-999,-999,-999,-999,-999,2708.5375_0B,W,154, FF
B,2708.5375_0B,3/26/14,0:54:00,-999,-999,-999,-999,-999,-999,2708.4854_0A,W,163, FF ; faint
A,2708.7354_0Ac,3/26/14,5:54:00,227,62,781,26,569,25,2708.7667_0B,F,154, CS ; OFL
B,2708.7667_0B,3/26/14,6:24:00,-999,-999,-999,-999,-999,-999,2708.7354_0Ac,O,163,NULL
A,2708.8500_0A,3/26/14,8:24:00,-999,-999,-999,-999,-999,-999,2709.0167_0B,U,154, KEY? ; SB?
B,2709.0167_0B,3/26/14,12:24:00,-999,-999,-999,-999,-999,-999,2708.8500_0A,U,163, faint
A,2709.9639_0A,3/27/14,11:08:00,-999,-999,-999,-999,-999,-999,NULL,L,154, FF? ; faint
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2709.9639_0A,Z,163,NULL
A,2710.9854_0A,3/28/14,11:39:00,-999,-999,-999,-999,-999,-999,2711.0688_0B,O,154, OVR ; FF
B,2711.0688_0B,3/28/14,13:39:00,-999,-999,-999,-999,-999,-999,2710.9854_0A,O,163, faint ; FF
A,2711.2042_0A,3/28/14,16:54:00,-999,-999,-999,-999,-999,-999,2711.2042_0B,LS,154, HAL ; OVR
B,2711.2042_0B,3/28/14,16:54:00,-999,-999,-999,-999,-999,-999,2711.2042_0A,LS,163, OVR
A,2711.3292_0A,3/28/14,19:54:00,-999,-999,-999,-999,-999,-999,2711.3500_0B,F,154, OVR
B,2711.3500_0B,3/28/14,20:24:00,-999,-999,-999,-999,-999,-999,2711.3292_0A,O,163, OVR
A,2711.4958_0Ac,3/29/14,0:23:59,45,67,722,0,501,-152,2711.5167_0B,F,154, OVR ; CS?
B,2711.5167_0B,3/29/14,0:24:00,-999,-999,-999,-999,-999,-999,2711.4958_0Ac,O,163, OVR
A,2711.7972_0A,3/29/14,7:08:00,-999,-999,-999,-999,-999,-999,2711.8292_0B,L,154, OFL ; OVR
B,2711.8292_0B,3/29/14,7:54:00,-999,-999,-999,-999,-999,-999,2711.7972_0A,L,163, OVR
A,2712.0271_0Ac,3/29/14,13:08:00,165,15,514,24,-21,0,2712.0688_0B,J,154, FF
B,2712.0688_0B,3/29/14,13:39:00,-999,-999,-999,-999,-999,-999,2712.0271_0Ac,J,163, FF
A,2712.2667_0A,3/29/14,18:24:00,-999,-999,-999,-999,-999,-999,2712.2667_0B,FS,154,NULL
B,2712.2667_0B,3/29/14,18:24:00,-999,-999,-999,-999,-999,-999,2712.2667_0A,OS,163, CS?
A,2712.5375_0Ac,3/30/14,1:08:00,105,11,87,-106,20,-2,2712.5688_0B,J,154, FF? ; OVR
B,2712.5688_0B,3/30/14,1:39:00,-999,-999,-999,-999,-999,-999,2712.5375_0Ac,J,163, FF ; OVR
A,2713.0167_0A,3/30/14,12:24:00,-999,-999,-999,-999,-999,-999,2713.0375_0Bc,F,154, 3P ; CS ; OFL
B,2713.0375_0Bc,3/30/14,13:24:44,36,30,346,-41,95,-28,2713.0167_0A,F,163,NULL
A,2713.1000_0A,3/30/14,14:24:00,-999,-999,-999,-999,-999,-999,2713.1000_0B,F,154, 3P ; OFL
B,2713.1000_0B,3/30/14,14:24:00,-999,-999,-999,-999,-999,-999,2713.1000_0A,F,163, 3P ; PRM
A,2713.8604_0A,3/31/14,8:39:00,-999,-999,-999,-999,-999,-999,2713.9021_0B,F,154, SB?
B,2713.9021_0B,3/31/14,9:39:00,-999,-999,-999,-999,-999,-999,2713.8604_0A,O,163, SB? ; faint
A,2714.5375_0A,4/1/14,0:54:00,-999,-999,-999,-999,-999,-999,2714.7250_0B,L,154, SB ; faint
B,2714.7250_0B,4/1/14,5:24:00,-999,-999,-999,-999,-999,-999,2714.5375_0A,U,163, faint ; FF
A,2715.1000_0A,4/1/14,14:24:00,-999,-999,-999,-999,-999,-999,2715.1208_0B,J,154, OVR ; faint
B,2715.1208_0B,4/1/14,14:54:00,-999,-999,-999,-999,-999,-999,2715.1000_0A,O,163, FF ; failed
A,2715.1833_0Ac,4/1/14,16:54:00,108,71,175,-29,-318,-264,2715.1833_0B,O,154, OVR
B,2715.1833_0B,4/1/14,16:24:00,-999,-999,-999,-999,-999,-999,2715.1833_0Ac,L,163, faint
A,2715.2972_0A,4/1/14,19:08:00,-999,-999,-999,-999,-999,-999,2715.3188_0B,OS,154, OVR
B,2715.3188_0B,4/1/14,19:39:00,-999,-999,-999,-999,-999,-999,2715.2972_0A,FS,163,NULL
A,2716.0688_0Ac,4/2/14,13:54:00,314,113,-2368,-2395,1299,276,2716.0688_0B,FS,154, PRM ; OFL ; CS ; HAL
B,2716.0688_0B,4/2/14,13:39:00,-999,-999,-999,-999,-999,-999,2716.0688_0Ac,U,163, GAP ; OFL
A,2716.6306_0Ac,4/3/14,4:24:00,136,54,468,21,342,1,2716.6938_0Bc,F,154, 3P ; PRM ; CS ; OFL
B,2716.6938_0Bc,4/3/14,5:39:43,137,53,479,0,304,16,2716.6306_0Ac,L,163, 3P ; OFL
A,2716.7042_0Ac,4/3/14,5:08:00,333,17,402,-21,-432,-86,2716.7042_0Bc,O,154,NULL
B,2716.7042_0Bc,4/3/14,5:39:43,314,39,782,0,580,130,2716.7042_0Ac,O,163,NULL
A,2717.3500_0A,4/3/14,20:24:00,-999,-999,-999,-999,-999,-999,2717.4333_0B,F,154, 3P ; SB?
B,2717.4333_0B,4/3/14,22:24:00,-999,-999,-999,-999,-999,-999,2717.3500_0A,F,163, 3P ; SB?
A,2717.5472_0Ac,4/4/14,1:54:00,238,23,6,-21,-171,-29,2717.6208_0B,W,154, FF
B,2717.6208_0B,4/4/14,2:54:00,-999,-999,-999,-999,-999,-999,2717.5472_0Ac,U,163, FF ; faint
A,2717.9333_0A,4/4/14,10:24:00,-999,-999,-999,-999,-999,-999,2717.9854_0B,OP,154, OVR ; FF
B,2717.9854_0B,4/4/14,11:39:00,-999,-999,-999,-999,-999,-999,2717.9333_0A,UP,163, OVR
A,2718.0375_0Ac,4/4/14,14:39:00,347,22,164,-30,40,-8,2718.0792_0B,FPS,154, OFL ; CS
B,2718.0792_0B,4/4/14,13:54:00,-999,-999,-999,-999,-999,-999,2718.0375_0Ac,OSP,163,NULL
A,2718.2458_0Ac,4/4/14,19:08:00,51,44,205,4,336,31,2718.4021_0B,F,154, 3P ; CS?
B,2718.4021_0B,4/4/14,21:39:00,-999,-999,-999,-999,-999,-999,2718.2458_0Ac,F,163, 3P
A,2718.3917_0A,4/4/14,21:24:00,-999,-999,-999,-999,-999,-999,2718.4125_0B,F,154, CS ; OFL
B,2718.4125_0B,4/4/14,21:54:00,-999,-999,-999,-999,-999,-999,2718.3917_0A,FP,163, OFL
A,2718.4958_0Ac,4/5/14,0:24:00,241,40,472,-23,496,103,2718.5167_0B,O,155, PRM ; OFL
B,2718.5167_0B,4/5/14,0:24:00,-999,-999,-999,-999,-999,-999,2718.4958_0Ac,O,163, PRM ; OFL
A,2718.7875_0A,4/5/14,6:54:00,-999,-999,-999,-999,-999,-999,2718.7875_0B,W,155, FF
B,2718.7875_0B,4/5/14,6:54:00,-999,-999,-999,-999,-999,-999,2718.7875_0A,W,163, FF
A,2719.6000_0Ac,4/6/14,2:39:00,229,45,353,-23,158,-13,2719.6208_0B,O,155, OFL ; CS?
B,2719.6208_0B,4/6/14,2:54:00,-999,-999,-999,-999,-999,-999,2719.6000_0Ac,O,164,NULL
A,2719.7771_0A,4/6/14,6:39:00,-999,-999,-999,-999,-999,-999,NULL,O,155, SB ; OVR ; faint
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2719.7771_0A,Z,164,NULL
A,2719.9125_0Ac,4/6/14,10:39:00,27,53,340,-10,52,-22,2719.9021_0B,LS,155, OFL
B,2719.9021_0B,4/6/14,9:39:00,-999,-999,-999,-999,-999,-999,2719.9125_0Ac,LS,164,NULL
A,2720.7875_0Ac,4/7/14,7:24:00,356,101,301,-8,30,-1,2720.8083_0B,F,155,NULL
B,2720.8083_0B,4/7/14,7:24:00,-999,-999,-999,-999,-999,-999,2720.7875_0Ac,O,164,NULL
A,2721.1625_0A,4/7/14,15:54:00,-999,-999,-999,-999,-999,-999,2721.2875_0Bc,F,155, SB ; 3P ; KEY
B,2721.2875_0Bc,4/7/14,20:39:41,20,43,208,4,420,10,2721.1625_0A,F,164, SB ; 3P ; KEY
A,2721.4021_0Ac,4/7/14,22:24:00,133,79,469,0,367,3,2721.4333_0B,F,155, OFL
B,2721.4333_0B,4/7/14,22:24:00,-999,-999,-999,-999,-999,-999,2721.4021_0Ac,F,164, 3P
A,2721.9854_0A,4/8/14,11:39:00,-999,-999,-999,-999,-999,-999,2721.9750_0Bc,LS,155, CS?
B,2721.9750_0Bc,4/8/14,11:39:41,52,51,441,-8,85,-48,2721.9854_0A,F,164, 3P
A,2722.4750_0Ac,4/8/14,23:39:00,262,107,613,-42,830,-48,2722.4854_0B,LS,155, HAL
B,2722.4854_0B,4/8/14,23:39:00,-999,-999,-999,-999,-999,-999,2722.4750_0Ac,LS,164, HAL
A,2722.7354_0A,4/9/14,5:39:00,-999,-999,-999,-999,-999,-999,2722.7667_0B,F,155, 3P ; CS ; SB?
B,2722.7667_0B,4/9/14,6:24:00,-999,-999,-999,-999,-999,-999,2722.7354_0A,F,164, 3P ; CS ; SB?
A,2723.6000_0A,4/10/14,2:24:00,-999,-999,-999,-999,-999,-999,NULL,W,155, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2723.6000_0A,Z,164,NULL
A,2723.6208_0A,4/10/14,2:54:00,-999,-999,-999,-999,-999,-999,NULL,W,155, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2723.6208_0A,Z,164,NULL
A,2724.2354_0Ac,4/10/14,19:24:00,262,68,189,-3,161,0,2724.3292_0Bc,L,155, SB
B,2724.3292_0Bc,4/10/14,20:39:40,254,39,189,-8,135,1,2724.2354_0Ac,O,164, SB
A,2724.6104_0Ac,4/11/14,6:39:00,117,31,14,-4,39,0,2724.8083_0B,U,155, SB?
B,2724.8083_0B,4/11/14,7:24:00,-999,-999,-999,-999,-999,-999,2724.6104_0Ac,U,164, SB?
A,2724.6417_0Ac,4/11/14,4:24:00,189,15,456,-226,200,-30,2724.6833_0B,J,155, SUR
B,2724.6833_0B,4/11/14,4:24:00,-999,-999,-999,-999,-999,-999,2724.6417_0Ac,J,164, SUR
A,2725.1208_0Ac,4/11/14,14:54:00,242,77,655,0,552,-185,2725.1417_0B,FS,155, CS?
B,2725.1417_0B,4/11/14,15:24:00,-999,-999,-999,-999,-999,-999,2725.1208_0Ac,FS,164, CS?
A,2725.8188_0A,4/12/14,7:39:00,-999,-999,-999,-999,-999,-999,2725.8188_0B,JS,155, SUR
B,2725.8188_0B,4/12/14,7:39:00,-999,-999,-999,-999,-999,-999,2725.8188_0A,JS,164, SUR
A,2726.0688_0Ac,4/12/14,13:39:00,221,10,148,-58,-160,-78,2726.1000_0B,J,155, FF ; SUR
B,2726.1000_0B,4/12/14,14:24:00,-999,-999,-999,-999,-999,-999,2726.0688_0Ac,J,164, FF ; faint
A,2726.7771_0A,4/13/14,6:39:00,-999,-999,-999,-999,-999,-999,2726.7875_0B,O,155, faint
B,2726.7875_0B,4/13/14,6:54:00,-999,-999,-999,-999,-999,-999,2726.7771_0A,F,164, faint
A,2726.9438_0Ac,4/13/14,11:54:00,323,47,319,3,180,8,2726.9750_0B,F,155, 3P ; SB? ; CS ; OFL
B,2726.9750_0B,4/13/14,11:24:00,-999,-999,-999,-999,-999,-999,2726.9438_0Ac,F,164, 3P ; SB ; CS ; OFL
A,2727.8708_0A,4/14/14,8:54:00,-999,-999,-999,-999,-999,-999,2727.8917_0Bc,JS,155, SUR ; OFL
B,2727.8917_0Bc,4/14/14,9:39:38,302,6,540,0,109,-4,2727.8708_0A,JS,164, SUR ; OFL
A,2728.0375_0A,4/14/14,12:54:00,-999,-999,-999,-999,-999,-999,NULL,W,155, FF
B,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2728.0375_0A,Z,164,NULL
A,2728.1417_0Ac,4/14/14,16:24:00,210,21,504,-33,260,10,2728.1833_0Bc,J,155, SUR
B,2728.1833_0Bc,4/14/14,16:39:38,221,19,829,-50,432,519,2728.1417_0Ac,J,164, SUR
A,2729.3500_0A,4/15/14,20:24:00,-999,-999,-999,-999,-999,-999,2729.3083_0Bc,US,155, FF?
B,2729.3083_0Bc,4/15/14,19:54:38,259,47,56,-16,-343,-2,2729.3500_0A,W,164, FF
A,2730.1417_0A,4/16/14,15:24:00,-999,-999,-999,-999,-999,-999,2730.1938_0B,U,155, FF?
B,2730.1938_0B,4/16/14,16:39:00,-999,-999,-999,-999,-999,-999,2730.1417_0A,U,164, faint ; FF?
A,2730.2667_0Ac,4/16/14,18:54:00,324,57,786,0,-94,1060,2730.2771_0Bc,J,155, SUR ; FF
B,2730.2771_0Bc,4/16/14,19:24:37,338,25,373,-69,121,2,2730.2667_0Ac,J,164, SUR ; FF
A,2730.3500_0A,4/16/14,20:24:00,-999,-999,-999,-999,-999,-999,2730.3500_0B,FS,155, FF
B,2730.3500_0B,4/16/14,20:24:00,-999,-999,-999,-999,-999,-999,2730.3500_0A,O,164, FF
A,2730.5375_0A,4/17/14,0:54:00,-999,-999,-999,-999,-999,-999,2730.6000_0B,O,155,NULL
B,2730.6000_0B,4/17/14,2:24:00,-999,-999,-999,-999,-999,-999,2730.5375_0A,W,164, FF
A,NULL,NULL,NULL,-999,-999,-999,-999,-999,-999,2731.4438_0B,Z,155, SB?
B,2731.4438_0B,4/17/14,22:39:00,-999,-999,-999,-999,-999,-999,NULL,W,164, faint ; FF?
A,2731.6417_0A,4/18/14,3:24:00,-999,-999,-999,-999,-999,-999,2731.5792_0B,F,155, SB? ; 3P ; OVR
B,2731.5792_0B,4/18/14,1:54:00,-999,-999,-999,-999,-999,-999,2731.6417_0A,F,164, SB? ; 3P ; OVR
A,2731.8188_0A,4/18/14,7:39:00,-999,-999,-999,-999,-999,-999,2731.8604_0B,W,155, FF
B,2731.8604_0B,4/18/14,8:39:00,-999,-999,-999,-999,-999,-999,2731.8188_0A,U,164, FF
A,2731.9021_0A,4/18/14,9:39:00,-999,-999,-999,-999,-999,-999,2731.9021_0B,J,155,NULL
B,2731.9021_0B,4/18/14,9:39:00,-999,-999,-999,-999,-999,-999,2731.9021_0A,J,164,NULL
A,2732.0583_0Ac,4/18/14,13:24:00,122,123,1198,0,1998,-2,2732.0688_0Bc,LS,155, HAL ; CS ; OFL
B,2732.0688_0Bc,4/18/14,13:54:37,186,97,675,-147,569,-120,2732.0583_0Ac,LS,164, HAL ; CS ; OFL
A,2733.1938_0A,4/19/14,16:39:00,-999,-999,-999,-999,-999,-999,2733.1938_0B,U,156, FF? ; OVR
B,2733.1938_0B,4/19/14,16:39:00,-999,-999,-999,-999,-999,-999,2733.1938_0A,F,164, FF? ; OVR
A,2733.3500_0Ac,4/19/14,20:54:00,55,48,95,-23,-194,24,2733.3500_0Bc,U,156, FF ; OVR
B,2733.3500_0Bc,4/19/14,20:39:36,61,32,-108,-74,-324,79,2733.3500_0Ac,W,164, FF ; OVR
A,2733.5167_0Ac,4/20/14,0:54:00,46,34,71,-13,-149,-2,2733.5271_0Bc,O,156, FF?
B,2733.5271_0Bc,4/20/14,0:54:36,62,48,470,8,336,8,2733.5167_0Ac,W,164, FF
A,2733.8708_0Ac,4/20/14,9:24:00,49,67,12,-18,5,-8,2733.8917_0B,W,156, FF? ; OVR
B,2733.8917_0B,4/20/14,9:24:00,-999,-999,-999,-999,-999,-999,2733.8708_0Ac,W,164, FF ; OVR
A,2733.8917_0A,4/20/14,9:24:00,-999,-999,-999,-999,-999,-999,2733.8917_1B,J,156,NULL
B,2733.8917_1B,4/20/14,9:24:00,-999,-999,-999,-999,-999,-999,2733.8917_0A,J,164,NULL
A,2734.1000_0Ac,4/20/14,14:39:00,61,54,290,0,-36,-13,2734.1000_0B,W,156,NULL
B,2734.1000_0B,4/20/14,14:24:00,-999,-999,-999,-999,-999,-999,2734.1000_0Ac,W,164,NULL
A,2734.6833_0A,4/21/14,4:24:00,-999,-999,-999,-999,-999,-999,2734.6625_0B,F,156, OVR
B,2734.6625_0B,4/21/14,3:54:00,-999,-999,-999,-999,-999,-999,2734.6833_0A,F,164, OVR
A,2735.3708_0A,4/21/14,20:54:00,-999,-999,-999,-999,-999,-999,2735.3500_0B,UP,156,NULL
B,2735.3500_0B,4/21/14,20:24:00,-999,-999,-999,-999,-999,-999,2735.3708_0A,U,164,NULL
A,2735.5583_0A,4/22/14,1:24:00,-999,-999,-999,-999,-999,-999,2735.5583_0B,FP,156, CS? ; OFL
B,2735.5583_0B,4/22/14,1:24:00,-999,-999,-999,-999,-999,-999,2735.5583_0A,F,164,NULL
A,2736.0688_0Ac,4/22/14,14:24:00,192,9,3,-23,19,-3,2736.1104_0B,J,156, OVR
B,2736.1104_0B,4/22/14,14:39:00,-999,-999,-999,-999,-999,-999,2736.0688_0Ac,J,164, OVR
A,2736.1625_0Ac,4/22/14,16:24:00,343,27,356,10,51,-10,2736.1625_0Bc,UP,156, OVR
B,2736.1625_0Bc,4/22/14,16:39:35,329,36,340,-28,283,-29,2736.1625_0Ac,UP,164, OVR
A,2736.1938_0A,4/22/14,16:39:00,-999,-999,-999,-999,-999,-999,2736.5167_0B,F,156, SB
B,2736.5167_0B,4/23/14,0:24:00,-999,-999,-999,-999,-999,-999,2736.1938_0A,OP,164, OVR ; faint
A,2736.2042_0A,4/22/14,16:54:00,-999,-999,-999,-999,-999,-999,2736.2250_0B,OS,156, SUR
B,2736.2250_0B,4/22/14,17:24:00,-999,-999,-999,-999,-999,-999,2736.2042_0A,OS,164,NULL
A,2736.7667_0A,4/23/14,6:24:00,-999,-999,-999,-999,-999,-999,2736.8083_0B,F,156, OVR
B,2736.8083_0B,4/23/14,7:24:00,-999,-999,-999,-999,-999,-999,2736.7667_0A,F,164, 3P
A,2736.9333_0A,4/23/14,10:24:00,-999,-999,-999,-999,-999,-999,2737.0167_0B,F,156, 3P
B,2737.0167_0B,4/23/14,12:24:00,-999,-999,-999,-999,-999,-999,2736.9333_0A,FP,164, 3P ; OVR
A,2737.0583_0A,4/23/14,13:24:00,-999,-999,-999,-999,-999,-999,2737.0583_0B,J,156, SUR ; OVR
B,2737.0583_0B,4/23/14,13:24:00,-999,-999,-999,-999,-999,-999,2737.0583_0A,J,164, SUR ; OVR
A,2737.1521_0A,4/23/14,15:39:00,-999,-999,-999,-999,-999,-999,2737.1625_0B,FSP,156,NULL
B,2737.1625_0B,4/23/14,15:54:00,-999,-999,-999,-999,-999,-999,2737.1521_0A,FP,164,NULL
A,2737.5271_0A,4/24/14,0:39:00,-999,-999,-999,-999,-999,-999,2737.5583_0B,O,156, SUR
B,2737.5583_0B,4/24/14,1:24:00,-999,-999,-999,-999,-999,-999,2737.5271_0A,O,164, SUR
A,2737.5375_0A,4/24/14,0:54:00,-999,-999,-999,-999,-999,-999,2737.5583_1B,OP,156, OVR
B,2737.5583_1B,4/24/14,1:24:00,-999,-999,-999,-999,-999,-999,2737.5375_0A,O,164,NULL
A,2737.9438_0A,4/24/14,10:39:00,-999,-999,-999,-999,-999,-999,2737.9750_0B,JP,156,NULL
B,2737.9750_0B,4/24/14,11:24:00,-999,-999,-999,-999,-999,-999,2737.9438_0A,JP,164,NULL
A,2738.4125_0A,4/24/14,21:54:00,-999,-999,-999,-999,-999,-999,2738.4333_0B,JS,156,NULL
B,2738.4333_0B,4/24/14,22:24:00,-999,-999,-999,-999,-999,-999,2738.4125_0A,JS,164, faint
A,2738.5375_0A,4/25/14,0:54:00,-999,-999,-999,-999,-999,-999,2738.5375_0B,O,156, OFL
B,2738.5375_0B,4/25/14,0:54:00,-999,-999,-999,-999,-999,-999,2738.5375_0A,O,164, OFL
A,2738.8292_0A,4/25/14,7:54:00,-999,-999,-999,-999,-999,-999,2738.9125_0B,F,156, 3P ; OFL
B,2738.9125_0B,4/25/14,9:54:00,-999,-999,-999,-999,-999,-999,2738.8292_0A,F,164, 3P
A,2739.2250_0A,4/25/14,17:24:00,-999,-999,-999,-999,-999,-999,2739.2667_0B,U,156, FF
B,2739.2667_0B,4/25/14,18:24:00,-999,-999,-999,-999,-999,-999,2739.2250_0A,U,164, FF
A,2739.6104_0Ac,4/26/14,3:24:00,328,32,0,-10,-47,-3,2739.6521_0Bc,U,156, faint
B,2739.6521_0Bc,4/26/14,4:24:34,270,5,222,3,-274,-11,2739.6104_0Ac,U,164, faint
A,2739.8604_0A,4/26/14,8:39:00,-999,-999,-999,-999,-999,-999,2739.8708_0B,U,156, faint
B,2739.8708_0B,4/26/14,8:54:00,-999,-999,-999,-999,-999,-999,2739.8604_0A,U,164, faint
A,2740.3188_0Ac,4/26/14,19:54:00,165,17,704,53,176,15,2740.3292_0Bc,J,156,NULL
B,2740.3292_0Bc,4/26/14,20:54:34,172,14,722,66,-49,12,2740.3188_0Ac,J,164,NULL
A,2740.7250_0A,4/27/14,5:24:00,-999,-999,-999,-999,-999,-999,2740.8604_0B,F,156, faint ; SB
B,2740.8604_0B,4/27/14,8:39:00,-999,-999,-999,-999,-999,-999,2740.7250_0A,F,164, faint ; SB
A,2741.1833_0A,4/27/14,16:24:00,-999,-999,-999,-999,-999,-999,2741.1938_0B,W,156, faint
B,2741.1938_0B,4/27/14,16:39:00,-999,-999,-999,-999,-999,-999,2741.1833_0A,U,164, faint
A,2741.5167_0A,4/28/14,0:24:00,-999,-999,-999,-999,-999,-999,2741.5375_0B,F,156, faint
B,2741.5375_0B,4/28/14,0:54:00,-999,-999,-999,-999,-999,-999,2741.5167_0A,F,164, faint
A,2741.5688_0Ac,4/28/14,1:54:00,88,23,96,-109,65,-12,2741.5688_0Bc,FS,156, faint ; CS?
B,2741.5688_0Bc,4/28/14,1:54:33,88,14,331,-128,335,0,2741.5688_0Ac,FS,164, faint
A,2741.7042_0Ac,4/28/14,5:54:00,15,53,41,-6,40,1,2741.7667_0B,F,156, 3P ; OFL
B,2741.7667_0B,4/28/14,6:24:00,-999,-999,-999,-999,-999,-999,2741.7042_0Ac,F,164, 3P ; CS ; OFL
A,2741.7875_0A,4/28/14,6:54:00,-999,-999,-999,-999,-999,-999,2741.8292_0B,J,156, faint ; FF?
B,2741.8292_0B,4/28/14,7:54:00,-999,-999,-999,-999,-999,-999,2741.7875_0A,J,164, faint ; FF?
A,2742.4021_0A,4/28/14,21:39:00,-999,-999,-999,-999,-999,-999,2742.4542_0B,U,156, faint ; CS? ; OFL
B,2742.4542_0B,4/28/14,22:54:00,-999,-999,-999,-999,-999,-999,2742.4021_0A,U,164, faint
A,2743.1938_0Ac,4/29/14,17:24:00,282,47,117,-17,313,0,2743.2667_0Bc,WP,156, OVR ; FF
B,2743.2667_0Bc,4/29/14,18:39:33,305,64,320,11,90,8,2743.1938_0Ac,W,164, HAL? ; FF
