S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,1328.2771_0Ac,2010-06-14,21:54:00,     233,      48,     130,       1,     137,       1,1328.3500_0Bc,F,      73, OFL
B,1328.3500_0Bc,2010-06-14,20:54:34,     113,      37,     128,       0,     150,       6,1328.2771_0Ac,F,      69, OFL
A,1328.5688_0A,2010-06-15,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1328.6417_0B,O,      73,NULL
B,1328.6417_0B,2010-06-15,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1328.5688_0A,O,      69, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1329.4021_0B,Z,      73,NULL
B,1329.4021_0B,2010-06-15,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      69, faint
A,1329.9333_0Ac,2010-06-16,10:54:00,      86,      38,     241,       5,     144,       5,1330.0688_0B,F,      73,NULL
B,1330.0688_0B,2010-06-16,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1329.9333_0Ac,F,      69,NULL
A,1330.3708_0Ac,2010-06-16,21:24:00,      71,      20,     -36,      -5,      16,       0,1330.5583_0B,FP,      74, OVR ; faint
B,1330.5583_0B,2010-06-17,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1330.3708_0Ac,FP,      69, OVR ; faint
A,1332.4854_0Ac,2010-06-18,23:39:00,     291,      49,     402,       3,     169,       2,1332.5271_0B,O,      74,NULL
B,1332.5271_0B,2010-06-19,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1332.4854_0Ac,O,      69, faint
A,1332.9125_0A,2010-06-19,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1333.0375_0B,FP,      74, PRM
B,1333.0375_0B,2010-06-19,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1332.9125_0A,FP,      69,NULL
A,1333.6208_0A,2010-06-20,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1333.6833_0B,O,      74, faint
B,1333.6833_0B,2010-06-20,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1333.6208_0A,O,      69, faint
A,1334.1208_0Ac,2010-06-20,15:39:00,      81,      24,     162,       3,      93,       0,1334.2250_0Bc,F,      74,NULL
B,1334.2250_0Bc,2010-06-20,17:24:36,     280,      24,     167,       4,      25,       0,1334.1208_0Ac,F,      69,NULL
A,1335.3917_0A,2010-06-21,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1335.3917_0B,U,      74, faint ;  ; FF
B,1335.3917_0B,2010-06-21,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1335.3917_0A,U,      69, faint ;  FF
A,1335.9438_0Ac,2010-06-22,11:24:00,     291,      44,     123,       0,     106,       3,1335.9438_0B,F,      74, OVR
B,1335.9438_0B,2010-06-22,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1335.9438_0Ac,F,      69, OVR
A,1336.5375_0A,2010-06-23,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1336.5583_0B,O,      74,NULL
B,1336.5583_0B,2010-06-23,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1336.5375_0A,O,      69,NULL
A,1336.8500_0A,2010-06-23,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1336.8500_0B,O,      74, SUR
B,1336.8500_0B,2010-06-23,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1336.8500_0A,O,      69, SUR
A,1337.2458_0Ac,2010-06-23,18:24:00,      43,      13,     194,       0,      -8,      -2,1337.2667_0B,O,      74,NULL
B,1337.2667_0B,2010-06-23,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1337.2458_0Ac,O,      69,NULL
A,1339.1938_0A,2010-06-25,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1339.6104_0B,F,      74, SB ; faint
B,1339.6104_0B,2010-06-26,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1339.1938_0A,O,      69, faint
A,1342.6104_0A,2010-06-29,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      75, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1342.6104_0A,Z,      69, faint
A,1342.9333_0A,2010-06-29,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      75,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1342.9333_0A,Z,      69, faint
A,1343.1000_0A,2010-06-29,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1343.2042_0B,F,      75, faint
B,1343.2042_0B,2010-06-29,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1343.1000_0A,FP,      69, OVR ; faint
A,1343.5688_0A,2010-06-30,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1343.8292_0B,O,      75, faint
B,1343.8292_0B,2010-06-30,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1343.5688_0A,O,      69, faint
A,1344.9438_0A,2010-07-01,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1345.1521_0B,F,      75,NULL
B,1345.1521_0B,2010-07-01,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1344.9438_0A,O,      69, faint
A,1345.3292_0A,2010-07-01,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1345.3500_0B,F,      75, faint
B,1345.3500_0B,2010-07-01,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1345.3292_0A,F,      69, faint
A,1346.6104_0Ac,2010-07-03,02:54:00,     282,      62,     358,       7,     229,       1,1346.6104_0Bc,F,      75, 3P ; PRM
B,1346.6104_0Bc,2010-07-03,02:54:40,      39,      21,      16,       0,    -950,    -103,1346.6104_0Ac,F,      69, 3P ; PRM
A,1346.6833_0A,2010-07-03,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1346.7667_0B,F,      75, OFL
B,1346.7667_0B,2010-07-03,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1346.6833_0A,F,      69, OFL
A,1346.8917_0Ac,2010-07-03,09:54:00,      70,      39,     357,      -5,     156,       1,1346.9542_0Bc,O,      75,NULL
B,1346.9542_0Bc,2010-07-03,11:24:40,     307,      61,     402,      16,     235,      30,1346.8917_0Ac,O,      69,NULL
A,1347.0792_0A,2010-07-03,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1347.1000_0B,F,      75,NULL
B,1347.1000_0B,2010-07-03,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1347.0792_0A,F,      69,NULL
A,1347.6000_0A,2010-07-04,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1347.5688_0B,FP,      75, OVR
B,1347.5688_0B,2010-07-04,01:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1347.6000_0A,FP,      70, OVR
A,1349.2458_0Ac,2010-07-05,18:24:00,     333,      58,     164,     -47,     212,     -22,1349.2667_0Bc,F,      75, OVR ;  OFL
B,1349.2667_0Bc,2010-07-05,18:24:41,      46,      67,     573,       0,     451,      -1,1349.2458_0Ac,F,      70, OVR ;  OFL
A,1349.5792_0A,2010-07-06,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1349.5375_0B,F,      75, OFL
B,1349.5375_0B,2010-07-06,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1349.5792_0A,F,      70, OFL
A,1352.1833_0A,2010-07-08,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1352.3083_0B,F,      76,NULL
B,1352.3083_0B,2010-07-08,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1352.1833_0A,F,      70,NULL
A,1353.3917_0A,2010-07-09,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      76,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1353.3917_0A,Z,      70,NULL
A,1353.6938_0A,2010-07-10,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1353.7042_0B,J,      76,NULL
B,1353.7042_0B,2010-07-10,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1353.6938_0A,J,      70,NULL
A,1353.7667_0A,2010-07-10,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1353.7667_0B,J,      76,NULL
B,1353.7667_0B,2010-07-10,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1353.7667_0A,J,      70, faint
A,1353.9333_0A,2010-07-10,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      76,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1353.9333_0A,Z,      70,NULL
A,1354.0583_0A,2010-07-10,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1354.1000_0B,F,      76,NULL
B,1354.1000_0B,2010-07-10,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1354.0583_0A,O,      70, faint
A,1354.6521_0A,2010-07-11,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1354.6938_0B,F,      76,NULL
B,1354.6938_0B,2010-07-11,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1354.6521_0A,F,      70,NULL
A,1355.3917_0A,2010-07-11,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1355.3917_0B,J,      76,NULL
B,1355.3917_0B,2010-07-11,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1355.3917_0A,J,      70,NULL
A,1355.6521_0A,2010-07-12,03:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      76,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1355.6521_0A,Z,      70,NULL
A,1356.7354_0A,2010-07-13,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1356.7250_0B,J,      76,NULL
B,1356.7250_0B,2010-07-13,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1356.7354_0A,J,      70,NULL
A,1357.1625_0A,2010-07-13,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1357.1833_0B,J,      76,NULL
B,1357.1833_0B,2010-07-13,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1357.1625_0A,J,      70,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1357.7250_0B,Z,      76,NULL
B,1357.7250_0B,2010-07-14,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      70, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1359.2250_0B,Z,      76, HAL ; faint
B,1359.2250_0B,2010-07-15,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      70, faint
A,1360.1938_0A,2010-07-16,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1360.2042_0B,U,      76,NULL
B,1360.2042_0B,2010-07-16,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1360.1938_0A,U,      70,NULL
A,1360.3083_0A,2010-07-16,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1360.3083_0B,W,      76, FF ; faint
B,1360.3083_0B,2010-07-16,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1360.3083_0A,W,      70, FF ; faint
A,1360.3500_0A,2010-07-16,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1360.3500_0B,W,      76, faint
B,1360.3500_0B,2010-07-16,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1360.3500_0A,W,      70, faint
A,1361.2875_0A,2010-07-17,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1361.3083_0B,W,      76, FF ; faint
B,1361.3083_0B,2010-07-17,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1361.2875_0A,W,      70, FF ; faint
A,1361.4854_0A,2010-07-17,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      76, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1361.4854_0A,Z,      70, faint
A,1361.8083_0A,2010-07-18,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1361.8708_0B,F,      77,NULL
B,1361.8708_0B,2010-07-18,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1361.8083_0A,F,      70, faint
A,1362.8083_0A,2010-07-19,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1362.8188_0B,OP,      77, OVR
B,1362.8188_0B,2010-07-19,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1362.8083_0A,OP,      70, OVR
A,1363.0583_0A,2010-07-19,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1363.0375_0B,FP,      77, OVR
B,1363.0375_0B,2010-07-19,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1363.0583_0A,FP,      70, OVR
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1363.2667_0B,Z,      77,NULL
B,1363.2667_0B,2010-07-19,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      70, faint
A,1364.4333_0A,2010-07-20,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      77, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1364.4333_0A,Z,      70,NULL
A,1364.9333_0A,2010-07-21,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      77, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1364.9333_0A,Z,      70,NULL
A,1365.0583_0A,2010-07-21,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,      77, faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1365.0583_0A,Z,      70,NULL
A,1367.0688_0A,2010-07-23,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,      77, faint ; FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1367.0688_0A,Z,      70,NULL
A,1368.1625_0A,2010-07-24,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1368.1833_0B,O,      77, HAL ; faint
B,1368.1833_0B,2010-07-24,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1368.1625_0A,O,      70, faint
A,1368.6000_0A,2010-07-25,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1368.6417_0B,O,      77, faint
B,1368.6417_0B,2010-07-25,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1368.6000_0A,O,      70, faint
A,1369.7354_0A,2010-07-26,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1369.7667_0B,O,      77, faint
B,1369.7667_0B,2010-07-26,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1369.7354_0A,O,      70, faint
A,1371.3604_0A,2010-07-27,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1371.5167_0B,F,      78,NULL
B,1371.5167_0B,2010-07-28,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1371.3604_0A,F,      70,NULL
A,1371.4333_0A,2010-07-27,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1371.5167_1B,F,      78, faint
B,1371.5167_1B,2010-07-28,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1371.4333_0A,F,      70, faint
A,1372.2354_0A,2010-07-28,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1372.3500_0B,FP,      78,NULL
B,1372.3500_0B,2010-07-28,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1372.2354_0A,OP,      70,NULL
A,1373.8917_0Ac,2010-07-30,09:39:00,      65,      92,     344,      13,     184,      22,1373.9333_0Bc,O,      78, PRM
B,1373.9333_0Bc,2010-07-30,10:54:48,     354,      60,     439,      15,     343,      15,1373.8917_0Ac,O,      71, PRM
A,1374.8604_0A,2010-07-31,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1374.8083_0B,F,      78, faint
B,1374.8083_0B,2010-07-31,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1374.8604_0A,F,      71,NULL
A,1375.6417_0Ac,2010-08-01,03:24:00,      85,      28,     279,     -19,    -207,     -68,1375.6625_0Bc,O,      78,NULL
B,1375.6625_0Bc,2010-08-01,03:54:49,     272,      27,      83,     -38,    -143,     -38,1375.6417_0Ac,O,      71,NULL
A,1375.8500_0Ac,2010-08-01,08:24:00,      77,      77,    1152,       0,     123,    -284,1375.8604_0Bc,LP,      78,NULL
B,1375.8604_0Bc,2010-08-01,08:39:49,     297,     117,    1113,      16,    1629,    -346,1375.8500_0Ac,LP,      71, GAP
A,1375.9021_0Ac,2010-08-01,09:39:00,      65,      34,     746,      29,     346,       9,NULL,OP,      78, PRM
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1375.9021_0Ac,Z,      71, GAP
A,1376.1938_0Ac,2010-08-01,16:54:00,      86,      23,     160,     -41,       0,      -4,NULL,OP,      78,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1376.1938_0Ac,Z,      71, GAP
A,1376.4333_0Ac,2010-08-01,22:24:00,     330,      59,     569,       0,     341,      -9,NULL,L,      78, OFL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1376.4333_0Ac,Z,      71, GAP
A,1377.2250_0A,2010-08-02,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      78,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1377.2250_0A,Z,      71,NULL
A,1377.9958_0A,2010-08-03,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1378.0375_0B,O,      78, FF ; faint
B,1378.0375_0B,2010-08-03,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1377.9958_0A,O,      71, FF ; faint ; GAP
A,1378.6104_0A,2010-08-04,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1378.6104_0B,F,      78,NULL
B,1378.6104_0B,2010-08-04,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1378.6104_0A,F,      71, Ha
A,1379.5583_0A,2010-08-05,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1379.6000_0B,O,      78, FF ; faint
B,1379.6000_0B,2010-08-05,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1379.5583_0A,O,      71, FF ; faint
A,1380.2667_0A,2010-08-05,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1380.2667_0B,O,      78, SUR
B,1380.2667_0B,2010-08-05,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1380.2667_0A,O,      71, SUR
A,1380.5167_0A,2010-08-06,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1380.4958_0B,O,      78, SUR
B,1380.4958_0B,2010-08-05,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1380.5167_0A,O,      71, SUR
A,1381.6625_0A,2010-08-07,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1381.6417_0B,O,      78, SUR
B,1381.6417_0B,2010-08-07,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1381.6625_0A,O,      71, SUR
A,1381.9333_0A,2010-08-07,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1381.9125_0B,O,      78, SUR
B,1381.9125_0B,2010-08-07,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1381.9333_0A,O,      71, SUR
A,1382.0167_0A,2010-08-07,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,      78,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1382.0167_0A,Z,      71,NULL
A,1382.2771_0Ac,2010-08-07,18:39:00,      90,      92,     724,       0,     535,     -63,1382.2875_0Bc,F,      78, OFL
B,1382.2875_0Bc,2010-08-07,19:24:50,     259,      76,     634,     -17,     782,    -147,1382.2771_0Ac,F,      71, OFL
A,1382.8708_0Ac,2010-08-08,09:39:00,     244,      30,     337,      13,     302,       9,1382.9438_0Bc,F,      79, OFL
B,1382.9438_0Bc,2010-08-08,11:39:50,     107,      45,     328,      13,     275,       9,1382.8708_0Ac,F,      71, OFL
A,1384.7354_0Ac,2010-08-10,05:54:00,     265,      22,     131,     -23,    -727,    -101,1384.7354_0Bc,O,      79, GAP
B,1384.7354_0Bc,2010-08-10,05:54:51,      86,      30,     240,     -50,    -694,    -215,1384.7354_0Ac,O,      71, GAP
A,1384.7667_0A,2010-08-10,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1384.8083_0B,O,      79, GAP
B,1384.8083_0B,2010-08-10,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1384.7667_0A,O,      71, GAP
A,1388.9333_0Ac,2010-08-14,10:38:59,     114,     108,     563,       0,     131,    -137,1388.9333_0Bc,FS,      79, HAL
B,1388.9333_0Bc,2010-08-14,10:39:52,     256,      73,     603,       0,      59,    -134,1388.9333_0Ac,FS,      72,NULL
A,1389.8188_0Ac,2010-08-15,07:54:00,     217,      26,     -36,     -35,   -3057,    -162,1389.8188_0Bc,L,      79, faint
B,1389.8188_0Bc,2010-08-15,07:54:52,     125,      32,     472,       0,      40,     -23,1389.8188_0Ac,L,      72, faint
A,1389.8604_0Ac,2010-08-15,09:24:00,      60,      51,     284,       0,     113,       0,1389.8708_0Bc,O,      79, OFL
B,1389.8708_0Bc,2010-08-15,09:24:52,     297,      43,     337,       0,     196,       4,1389.8604_0Ac,O,      72, OFL
A,1390.6625_0A,2010-08-16,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1390.7042_0B,O,      79,NULL
B,1390.7042_0B,2010-08-16,04:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1390.6625_0A,O,      72,NULL
A,1392.5583_0A,2010-08-18,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1392.5375_0Bc,O,      79, OVR
B,1392.5375_0Bc,2010-08-18,01:24:53,     314,      17,     333,       0,     249,      47,1392.5583_0A,O,      72, OVR
A,1392.7667_0Ac,2010-08-18,06:24:00,     239,      99,     930,     -31,     846,    -275,1392.7667_0B,FS,      79, HAL ;  OVR
B,1392.7667_0B,2010-08-18,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1392.7667_0Ac,LS,      72, HAL ;  OVR
A,1392.8708_0A,2010-08-18,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1392.9021_0B,FP,      79, OFL
B,1392.9021_0B,2010-08-18,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1392.8708_0A,FP,      72, OFL
A,1393.4750_0A,2010-08-18,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1393.5167_0B,OP,      79, OVR
B,1393.5167_0B,2010-08-19,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1393.4750_0A,OP,      72, OVR
A,1396.1417_0A,2010-08-21,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1396.2250_0B,O,      80,NULL
B,1396.2250_0B,2010-08-21,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1396.1417_0A,O,      72, faint
A,1397.2458_0A,2010-08-22,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1397.2667_0B,O,      80, SUR
B,1397.2667_0B,2010-08-22,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1397.2458_0A,O,      72, SUR 
A,1397.9333_0A,2010-08-23,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1397.9438_0B,W,      80, FF ; faint
B,1397.9438_0B,2010-08-23,10:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1397.9333_0A,W,      72, FF ; faint
A,1398.3083_0A,2010-08-23,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1398.3083_0B,WP,      80,NULL
B,1398.3083_0B,2010-08-23,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1398.3083_0A,WP,      72,NULL
A,1398.7250_0A,2010-08-24,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1398.7250_0B,WP,      80,NULL
B,1398.7250_0B,2010-08-24,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1398.7250_0A,WP,      72,NULL
A,1399.8188_0A,2010-08-25,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1399.9333_0B,F,      80, faint
B,1399.9333_0B,2010-08-25,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1399.8188_0A,O,      72, faint
A,1400.0167_0A,2010-08-25,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1400.0271_0B,F,      80,NULL
B,1400.0271_0B,2010-08-25,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1400.0167_0A,F,      72,NULL
A,1400.5375_0A,2010-08-26,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1400.5271_0B,F,      80,NULL
B,1400.5271_0B,2010-08-26,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1400.5375_0A,F,      73,NULL
A,1401.9750_0Ac,2010-08-27,11:39:00,     163,      63,     437,       5,     195,      -6,1401.9958_0Bc,L,      80, OFL
B,1401.9958_0Bc,2010-08-27,12:24:55,     224,      38,      17,     -43,      25,     -22,1401.9750_0Ac,L,      73, OFL
A,1403.1417_0A,2010-08-28,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1403.2354_0B,O,      80, faint
B,1403.2354_0B,2010-08-28,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1403.1417_0A,O,      73, faint
A,1403.5688_0Ac,2010-08-29,02:24:00,     283,      11,     242,       7,      40,       1,1403.5583_0Bc,F,      80,NULL
B,1403.5583_0Bc,2010-08-29,01:54:55,      78,      17,     221,       6,      14,       1,1403.5688_0Ac,F,      73,NULL
A,1405.1417_0A,2010-08-30,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1405.3604_0B,F,      80,NULL
B,1405.3604_0B,2010-08-30,20:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1405.1417_0A,O,      73,NULL
A,1406.1833_0A,2010-08-31,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      80, GAP ; faint
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1406.1833_0A,Z,      73, GAP
A,1406.3500_0Ac,2010-08-31,21:24:00,     238,      50,    1157,       0,     586,    -107,1406.3917_0Bc,OS,      80, OFL
B,1406.3917_0Bc,2010-08-31,21:24:55,     130,      36,     559,    -205,      60,     -29,1406.3500_0Ac,OS,      73, OFL
A,1406.9333_0Ac,2010-09-01,10:24:00,     249,      40,     -63,     -50,     -59,     -28,1406.9750_0B,O,      80, OVR
B,1406.9750_0B,2010-09-01,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1406.9333_0Ac,O,      73, faint ; OVR
A,1407.0792_0Ac,2010-09-01,13:54:00,     240,      18,     712,       0,     -59,    -112,1407.1000_0B,OP,      80, SUR ; Ha ;  OVR
B,1407.1000_0B,2010-09-01,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1407.0792_0Ac,OP,      73, SUR ; Ha ;  OVR
A,1407.3500_0A,2010-09-01,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,      80, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1407.3500_0A,Z,      73,NULL
A,1407.4333_0Ac,2010-09-01,22:24:00,     241,      38,     898,       0,     303,      11,1407.4333_0Bc,OP,      80, Ha
B,1407.4333_0Bc,2010-09-01,22:24:56,     125,      22,     454,    -185,      92,     -53,1407.4333_0Ac,OP,      73, Ha
A,1407.9021_0Ac,2010-09-02,09:39:00,     241,      22,     446,      -6,      90,       1,1407.9333_0Bc,O,      81, OFL
B,1407.9333_0Bc,2010-09-02,10:24:56,     124,      28,     178,     -31,     289,     -35,1407.9021_0Ac,O,      73, OFL
