S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,2354.5792_0B,2013-04-06,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2354.4542_0A,F,     141,NULL
A,2354.5583_0A,2013-04-06,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2354.5375_0B,U,     133,NULL
B,2354.5375_0B,2013-04-06,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2354.5583_0A,U,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2354.8917_0B,Z,     133,NULL
B,2354.8917_0B,2013-04-06,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,     141,NULL
A,2354.9958_0A,2013-04-06,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     133,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2354.9958_0A,Z,     141,NULL
A,2355.1833_0A,2013-04-06,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2355.2250_0B,U,     133,NULL
B,2355.2250_0B,2013-04-06,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2355.1833_0A,U,     141,NULL
A,2355.3500_0Ac,2013-04-06,20:54:00,      48,      30,      24,     -23,    -321,     -24,NULL,OP,     133,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2355.3500_0Ac,Z,     141,NULL
A,2355.7250_0A,2013-04-07,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2355.7354_0Bc,F,     133,NULL
B,2355.7354_0Bc,2013-04-07,06:39:34,       0,      12,     126,       5,       7,      -1,2355.7250_0A,F,     141,NULL
A,2356.2042_0A,2013-04-07,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2356.1833_0B,U,     133,NULL
B,2356.1833_0B,2013-04-07,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2356.2042_0A,J,     141, faint
A,2356.8917_0Ac,2013-04-08,09:39:00,     151,      26,      27,      -8,    -352,     -97,2356.8708_0Bc,U,     133,NULL
B,2356.8708_0Bc,2013-04-08,09:24:33,     121,      33,      67,     -17,     -91,     -14,2356.8917_0Ac,U,     141,NULL
A,2357.1000_0A,2013-04-08,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2357.0688_0Bc,UP,     133, FF
B,2357.0688_0Bc,2013-04-08,14:24:33,     116,      20,      22,     -33,     -91,       6,2357.1000_0A,UP,     141,NULL
A,2357.0792_0A,2013-04-08,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,UP,     133,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2357.0792_0A,Z,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2357.1417_0B,Z,     133,NULL
B,2357.1417_0B,2013-04-08,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2357.7250_0B,Z,     133,NULL
B,2357.7250_0B,2013-04-09,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     141,NULL
A,2358.0583_0A,2013-04-09,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2358.0583_0Bc,O,     133,NULL
B,2358.0583_0Bc,2013-04-09,13:54:33,     294,      30,     184,     -10,      -2,      -1,2358.0583_0A,O,     141,NULL
A,2359.1833_0Ac,2013-04-10,16:54:00,     245,      22,      22,     -16,      55,       7,2359.1833_0B,O,     133,NULL
B,2359.1833_0B,2013-04-10,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2359.1833_0Ac,O,     141,NULL
A,2359.5375_0Ac,2013-04-11,01:54:00,      44,      17,     -33,     -21,      22,       2,2359.5792_0B,O,     133,NULL
B,2359.5792_0B,2013-04-11,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2359.5375_0Ac,O,     141, faint
A,2359.6833_0Ac,2013-04-11,04:24:00,     220,      35,     936,     115,    1421,     377,2359.6833_0Bc,O,     133, OVR
B,2359.6833_0Bc,2013-04-11,04:24:32,     239,      14,      79,     -80,      52,       7,2359.6833_0Ac,O,     141, OVR
A,2359.8083_0A,2013-04-11,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2359.8188_0Bc,LS,     133, HAL
B,2359.8188_0Bc,2013-04-11,07:39:32,     277,     109,     741,     -85,    1224,    -277,2359.8083_0A,LS,     141, SEP
A,2360.6104_0Ac,2013-04-12,03:54:00,      40,      45,     370,      12,     202,      10,2360.6208_0Bc,F,     133, double?
B,2360.6208_0Bc,2013-04-12,03:54:32,      62,      84,     322,      24,     478,     -21,2360.6104_0Ac,F,     141,NULL
A,2361.9542_0A,2013-04-13,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2361.9750_0B,O,     133,NULL
B,2361.9750_0B,2013-04-13,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2361.9542_0A,O,     141,NULL
A,2363.2667_0Ac,2013-04-14,18:54:00,      77,      25,     211,     -29,      14,     -15,NULL,F,     133,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2363.2667_0Ac,Z,     141,NULL
A,2365.4542_0Ac,2013-04-16,22:54:00,      82,      36,     164,       0,     142,       8,NULL,O,     134, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2365.4542_0Ac,Z,     141,NULL
A,2366.2250_0A,2013-04-17,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     134, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2366.2250_0A,Z,     141,NULL
A,2366.6833_0Ac,2013-04-18,04:54:00,     179,      26,     399,       0,     139,      -4,2366.6938_0Bc,U,     134,NULL
B,2366.6938_0Bc,2013-04-18,05:24:30,     144,      21,     561,     -24,     282,      31,2366.6833_0Ac,OP,     141,NULL
A,2366.8708_0Ac,2013-04-18,09:54:00,      83,      47,     218,       0,     -51,     -22,2366.8708_0B,O,     134,NULL
B,2366.8708_0B,2013-04-18,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2366.8708_0Ac,O,     141, faint
A,2367.2771_0Ac,2013-04-18,18:39:00,      85,      90,     512,     -16,     626,     -36,2367.3083_0B,LSP,     134,NULL
B,2367.3083_0B,2013-04-18,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2367.2771_0Ac,LS,     141,NULL
A,2368.1833_0A,2013-04-19,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2368.2042_0B,F,     134,NULL
B,2368.2042_0B,2013-04-19,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2368.1833_0A,F,     141,NULL
A,2368.5688_0Ac,2013-04-20,01:39:00,     344,      51,     205,      -5,     247,       6,2368.6000_0B,FP,     134,NULL
B,2368.6000_0B,2013-04-20,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2368.5688_0Ac,F,     141,NULL
A,2368.6000_0Ac,2013-04-20,02:39:00,      91,      47,      27,     -11,     631,      31,2368.7667_0B,FP,     134, OVR
B,2368.7667_0B,2013-04-20,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2368.6000_0Ac,FP,     141, OVR
A,2368.8188_0Ac,2013-04-20,07:39:00,     121,      45,     584,      -6,     269,     -45,2368.7667_1B,LP,     134, OVR
B,2368.7667_1B,2013-04-20,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2368.8188_0Ac,FP,     141, OVR
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2368.8917_0Bc,Z,     134,NULL
B,2368.8917_0Bc,2013-04-20,09:24:29,     106,      54,     594,       0,     385,     -21,NULL,OP,     141, OVR
A,2369.8292_0Ac,2013-04-21,07:54:00,      84,     133,     609,     -15,     574,    -202,2369.8292_0B,LS,     134,NULL
B,2369.8292_0B,2013-04-21,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2369.8292_0Ac,LS,     141,NULL
A,2370.0167_0A,2013-04-21,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2369.9958_0B,OP,     134,NULL
B,2369.9958_0B,2013-04-21,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2370.0167_0A,FP,     141,NULL
A,2370.1833_0Ac,2013-04-21,16:24:00,      83,      69,      14,    -130,     899,      40,2370.1833_0Bc,LSP,     134,NULL
B,2370.1833_0Bc,2013-04-21,16:24:29,      82,      39,     894,     -32,     271,    -194,2370.1833_0Ac,LPS,     141,NULL
A,2370.3604_0Ac,2013-04-21,20:39:00,      93,      75,     498,      -2,     453,     -42,NULL,FPS,     134,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2370.3604_0Ac,Z,     141, faint
A,2370.9125_0A,2013-04-22,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2370.9333_0Bc,OP,     134,NULL
B,2370.9333_0Bc,2013-04-22,11:24:29,      94,      18,     187,       6,      35,      -1,2370.9125_0A,OP,     141,NULL
A,2371.2250_0Ac,2013-04-22,17:24:00,     123,      78,     369,      10,     273,     -12,2371.2250_0Bc,F,     134,NULL
B,2371.2250_0Bc,2013-04-22,17:54:28,     124,      39,     272,     -29,      21,     -52,2371.2250_0Ac,FP,     141,NULL
A,2371.7458_0Ac,2013-04-23,06:24:00,     178,      30,     524,      12,     236,      17,2371.7667_0B,F,     134,NULL
B,2371.7667_0B,2013-04-23,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2371.7458_0Ac,F,     141,NULL
A,2372.0583_0Ac,2013-04-23,14:54:00,      67,      30,     223,       0,    -272,     122,NULL,O,     134,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2372.0583_0Ac,Z,     141,NULL
A,2372.2875_0Ac,2013-04-23,19:24:00,     115,      39,     414,       0,    -162,     168,2372.3500_0B,FP,     134,NULL
B,2372.3500_0B,2013-04-23,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2372.2875_0Ac,FP,     141,NULL
A,2372.5271_0Ac,2013-04-24,00:53:59,     292,     107,     499,    -175,     667,     -97,2372.5375_0Bc,LS,     134,NULL
B,2372.5375_0Bc,2013-04-24,00:54:28,      74,      87,     867,     -51,    1066,     -35,2372.5271_0Ac,LSP,     141,NULL
A,2372.7667_0A,2013-04-24,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2372.8083_0B,FP,     134,NULL
B,2372.8083_0B,2013-04-24,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2372.7667_0A,FP,     141,NULL
A,2372.9958_0Ac,2013-04-24,15:54:00,      27,      42,     137,       2,     117,       3,2373.2667_0Bc,F,     134,NULL
B,2373.2667_0Bc,2013-04-24,21:24:28,      74,      28,     241,      -8,     695,     183,2372.9958_0Ac,F,     141,NULL
A,2373.2667_0A,2013-04-24,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2373.2875_0Bc,U,     134,NULL
B,2373.2875_0Bc,2013-04-24,19:24:28,     215,      25,     535,     -25,     335,     112,2373.2667_0A,U,     141,NULL
A,2373.4333_0A,2013-04-24,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2373.4333_0B,OPS,     134, OVR ;  HAL
B,2373.4333_0B,2013-04-24,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2373.4333_0A,OP,     141, OVR
A,2373.5375_0A,2013-04-25,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2373.5271_0B,LPS,     134, OVR
B,2373.5271_0B,2013-04-25,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2373.5375_0A,FP,     141, OVR
A,2373.8500_0Ac,2013-04-25,08:39:00,     271,      40,     159,     -53,    -148,     -36,NULL,F,     134, 3P
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2373.8500_0Ac,Z,     141, earth directed?
A,2373.8917_0A,2013-04-25,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2373.8917_0B,FP,     134, DFL?
B,2373.8917_0B,2013-04-25,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2373.8917_0A,FP,     141,NULL
A,2374.4333_0Ac,2013-04-25,22:39:00,     270,      58,      58,      -6,     -89,     -10,2374.4438_0B,LSP,     134, HAL
B,2374.4438_0B,2013-04-25,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2374.4333_0Ac,OP,     141,NULL
A,2374.7250_0A,2013-04-26,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     134, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2374.7250_0A,Z,     141, faint ; earth directed?
A,2375.2667_0Ac,2013-04-26,18:39:00,     123,      61,     331,      11,     219,       4,2375.3500_0B,F,     134, front ;  3P
B,2375.3500_0B,2013-04-26,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2375.2667_0Ac,F,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2375.4333_0B,Z,     134,NULL
B,2375.4333_0B,2013-04-26,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     141,NULL
A,2376.1208_0A,2013-04-27,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2376.1625_0B,O,     134,NULL
B,2376.1625_0B,2013-04-27,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2376.1208_0A,O,     141,NULL
A,2376.7458_0A,2013-04-28,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2376.7250_0Bc,O,     134,NULL
B,2376.7250_0Bc,2013-04-28,05:54:27,     109,      24,     306,     -46,     101,      -9,2376.7458_0A,O,     141,NULL
A,2377.0583_0Ac,2013-04-28,13:39:00,     242,      43,     447,       0,     241,      12,2377.1417_0B,F,     134,NULL
B,2377.1417_0B,2013-04-28,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2377.0583_0Ac,F,     141,NULL
A,2377.3604_0Ac,2013-04-28,20:54:00,     112,      39,      98,     -49,       9,      50,NULL,O,     134,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2377.3604_0Ac,Z,     141,NULL
A,2377.4125_0A,2013-04-28,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2377.4125_0B,O,     134, faint
B,2377.4125_0B,2013-04-28,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2377.4125_0A,O,     141,NULL
A,2377.6417_0A,2013-04-29,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2377.6833_0Bc,FP,     135, OVR
B,2377.6833_0Bc,2013-04-29,04:39:27,     150,      36,     227,       0,      68,     -11,2377.6417_0A,OP,     141, faint
A,2377.7771_0A,2013-04-29,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2377.7667_0Bc,OP,     135,NULL
B,2377.7667_0Bc,2013-04-29,06:39:27,     314,      23,     287,     -73,    -323,     -63,2377.7771_0A,OP,     141,NULL
A,2378.2667_0Ac,2013-04-29,18:39:00,     238,      58,     428,     -13,     252,     -13,NULL,FP,     135,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2378.2667_0Ac,Z,     141, gap
A,2378.3500_0Ac,2013-04-29,20:24:00,     116,      15,      48,     -36,    -181,     -14,NULL,UP,     135, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2378.3500_0Ac,Z,     141, gap
A,2378.7458_0Ac,2013-04-30,06:24:00,     223,      47,     231,       0,    -489,      -8,2378.6417_0Bc,LPS,     135, PRM ;  ;  OVR
B,2378.6417_0Bc,2013-04-30,04:39:27,     130,      17,      58,     -28,      39,     -12,2378.7458_0Ac,LP,     141, PRM ;  OVR
A,2379.6208_0Ac,2013-05-01,02:54:00,     289,      74,     833,     -35,     516,    -210,2379.6417_0B,FS,     135, PRM ;  Ha
B,2379.6417_0B,2013-05-01,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2379.6208_0Ac,LS,     141, HAL ;  PRM
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2379.8292_0B,Z,     135,NULL
B,2379.8292_0B,2013-05-01,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     141,NULL
A,2380.7250_0A,2013-05-02,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2380.7458_0Bc,FP,     135, OVR
B,2380.7458_0Bc,2013-05-02,05:54:27,     270,       0,     833,  -15613,    -680,     -87,2380.7250_0A,FP,     141, OVR
A,2381.1104_0A,2013-05-02,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2381.1521_0B,F,     135,NULL
B,2381.1521_0B,2013-05-02,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2381.1104_0A,U,     141, faint
A,2381.4542_0A,2013-05-02,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2381.3292_0B,F,     135,NULL
B,2381.3292_0B,2013-05-02,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2381.4542_0A,F,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2382.1208_0B,Z,     135,NULL
B,2382.1208_0B,2013-05-03,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     141, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2382.1417_0B,Z,     135,NULL
B,2382.1417_0B,2013-05-03,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     141, faint
A,2382.2667_0Ac,2013-05-03,18:24:00,     278,      83,     513,     -38,   -2692,    -345,2382.2667_0Bc,LPS,     135, HAL
B,2382.2667_0Bc,2013-05-03,18:24:27,     299,      69,     446,     -74,     461,    -122,2382.2667_0Ac,LS,     141, HAL
A,2382.4750_0A,2013-05-03,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2382.4438_0B,FP,     135, OVR
B,2382.4438_0B,2013-05-03,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2382.4750_0A,FP,     141, OVR
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2384.6417_0B,Z,     135,NULL
B,2384.6417_0B,2013-05-06,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2385.0167_0B,Z,     135,NULL
B,2385.0167_0B,2013-05-06,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,F,     141,NULL
A,2385.1417_0Ac,2013-05-06,15:24:00,     215,      44,     516,      29,     301,      17,2385.1000_0Bc,F,     135,NULL
B,2385.1000_0Bc,2013-05-06,14:24:27,     119,      38,     521,       0,     232,      15,2385.1417_0Ac,F,     141, or Fsw?
A,2385.9333_0A,2013-05-07,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2385.9958_0Bc,F,     135,NULL
B,2385.9958_0Bc,2013-05-07,12:24:27,     166,      60,     463,      17,     409,      10,2385.9333_0A,F,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2386.1208_0B,Z,     135,NULL
B,2386.1208_0B,2013-05-07,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,U,     141,NULL
A,2387.0167_0A,2013-05-08,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2386.9958_0B,OP,     135,NULL
B,2386.9958_0B,2013-05-08,11:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2387.0167_0A,O,     141,NULL
A,2387.9125_0A,2013-05-09,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     135,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2387.9125_0A,Z,     141,NULL
A,2388.3083_0Ac,2013-05-09,19:24:00,     183,     106,     770,      30,    1560,      72,2388.3083_0Bc,F,     135, PRM
B,2388.3083_0Bc,2013-05-09,19:39:27,     141,      85,     876,      47,     925,     -20,2388.3083_0Ac,F,     141, 3P ;  PRM ;  front
A,2388.8917_0A,2013-05-10,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2388.8917_0B,O,     135, faint
B,2388.8917_0B,2013-05-10,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2388.8917_0A,O,     141, faint
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2388.9333_0B,Z,     135,NULL
B,2388.9333_0B,2013-05-10,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     141,NULL
A,2389.2354_0A,2013-05-10,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2389.2667_0Bc,FP,     135,NULL
B,2389.2667_0Bc,2013-05-10,18:39:27,      77,      62,     464,     -17,     235,     -69,2389.2354_0A,F,     141,NULL
A,2389.2458_0A,2013-05-10,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2389.2667_1B,O,     135, faint
B,2389.2667_1B,2013-05-10,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2389.2458_0A,O,     141, faint
A,2389.8188_0A,2013-05-11,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,2389.8083_0B,FP,     136, faint
B,2389.8083_0B,2013-05-11,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2389.8188_0A,FP,     141, faint
A,2389.8708_0Ac,2013-05-11,08:54:00,     247,      26,     804,       0,     302,      69,2389.9125_0B,UP,     136,NULL
B,2389.9125_0B,2013-05-11,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2389.8708_0Ac,UP,     141,NULL
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2390.2042_0B,Z,     136,NULL
B,2390.2042_0B,2013-05-11,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     141,NULL
A,2390.4958_0Ac,2013-05-11,23:54:00,      59,      55,     661,      12,     580,     -15,2390.5167_0Bc,FP,     136, 3P
B,2390.5167_0Bc,2013-05-12,00:54:27,     321,      43,     574,      22,       6,      17,2390.4958_0Ac,FP,     141,NULL
A,2391.3917_0A,2013-05-12,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2391.4125_0B,O,     136,NULL
B,2391.4125_0B,2013-05-12,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2391.3917_0A,O,     141,NULL
A,2391.6000_0A,2013-05-13,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2391.6104_0Bc,LS,     136, HAL
B,2391.6104_0Bc,2013-05-13,02:39:27,     286,      94,     845,     -61,     979,      -8,2391.6000_0A,LS,     141,NULL
A,2391.8500_0A,2013-05-13,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     136,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2391.8500_0A,Z,     141,NULL
A,2391.8917_0Ac,2013-05-13,09:39:00,     149,      52,     344,      10,     193,       3,2391.9333_0Bc,FP,     136, double?
B,2391.9333_0Bc,2013-05-13,10:39:27,     156,      41,     304,       3,     100,     -14,2391.8917_0Ac,FP,     141, double?
A,2391.9125_0A,2013-05-13,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2391.9125_0B,OP,     136,NULL
B,2391.9125_0B,2013-05-13,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2391.9125_0A,OP,     141,NULL
A,2392.1833_0Ac,2013-05-13,16:24:00,     306,     109,    1733,    -218,    1568,    -580,2392.1833_0Bc,LPS,     136, HAL
B,2392.1833_0Bc,2013-05-13,16:24:27,     299,      75,    1838,    -110,    1635,   -1360,2392.1833_0Ac,FSP,     141,NULL
A,2392.2458_0A,2013-05-13,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2392.2667_0B,FP,     136, front
B,2392.2667_0B,2013-05-13,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2392.2458_0A,FP,     141, 3P
A,2392.5583_0A,2013-05-14,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2392.5583_0Bc,LPS,     136, OVR
B,2392.5583_0Bc,2013-05-14,01:24:27,     302,      72,    1824,     -83,    1567,    -960,2392.5583_0A,FPS,     141, OVR
A,2393.3708_0Ac,2013-05-14,21:24:00,     264,      48,    1280,     212,     294,    -128,NULL,UP,     136,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2393.3708_0Ac,Z,     141, difficult
A,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2393.4125_0B,Z,     136,NULL
B,2393.4125_0B,2013-05-14,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     141,NULL
A,2393.4333_0Ac,2013-05-14,23:24:00,     337,      32,    1049,      75,     515,    -100,2393.4333_0B,OP,     136, SUR
B,2393.4333_0B,2013-05-14,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2393.4333_0Ac,OP,     141, SUR
A,2393.4854_0Ac,2013-05-14,23:39:00,     135,      78,     580,       0,     599,     -26,2393.4750_0B,OP,     136,NULL
B,2393.4750_0B,2013-05-14,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2393.4854_0Ac,OP,     141,NULL
A,2393.6000_0A,2013-05-15,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2393.5792_0B,LPS,     136, OVR
B,2393.5792_0B,2013-05-15,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2393.6000_0A,LPS,     141, OVR
A,2394.8292_0A,2013-05-16,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2394.8500_0B,O,     136,NULL
B,2394.8500_0B,2013-05-16,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2394.8292_0A,O,     141,NULL
A,2395.4958_0A,2013-05-16,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2395.5583_0B,F,     136,NULL
B,2395.5583_0B,2013-05-17,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2395.4958_0A,F,     141,NULL
A,2395.5167_0A,2013-05-17,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     136,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,2395.5167_0A,Z,     141,NULL
A,2395.8917_0A,2013-05-17,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2395.8917_0B,LPS,     136, HAL ;  OVR
B,2395.8917_0B,2013-05-17,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2395.8917_0A,LPS,     141,NULL
A,2396.3708_0Ac,2013-05-17,21:24:00,     189,      45,     573,       0,     323,      11,2396.3917_0Bc,F,     136,NULL
B,2396.3917_0Bc,2013-05-17,21:39:27,     149,      48,     654,       0,     450,      61,2396.3708_0Ac,F,     141,NULL
A,2396.3708_1A,2013-05-17,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2396.8708_0B,F,     136,NULL
B,2396.8708_0B,2013-05-18,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2396.3708_1A,F,     141, faitn
A,2398.2458_0A,2013-05-19,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2398.2875_0B,W,     136, FF
B,2398.2875_0B,2013-05-19,18:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2398.2458_0A,W,     141, FF
A,2398.4333_0A,2013-05-19,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,2398.4125_0B,O,     136, HAL ; faint
B,2398.4125_0B,2013-05-19,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,2398.4333_0A,O,     141,NULL
