,paths,date,header_contrast
136,/gehme/data/stereo/secchi/L1/a/img/cor2/20080102/20080102_090754_d4c2a.fts,2008-01-02 09:07:54,
137,/gehme/data/stereo/secchi/L1/a/img/cor2/20080102/20080102_080754_d4c2a.fts,2008-01-02 08:07:54,
138,/gehme/data/stereo/secchi/L1/a/img/cor2/20080122/20080122_223754_d4c2a.fts,2008-01-22 22:37:54,
139,/gehme/data/stereo/secchi/L1/a/img/cor2/20080122/20080122_213754_d4c2a.fts,2008-01-22 21:37:54,
140,/gehme/data/stereo/secchi/L1/a/img/cor2/20080128/20080128_230754_d4c2a.fts,2008-01-28 23:07:54,
141,/gehme/data/stereo/secchi/L1/a/img/cor2/20080128/20080128_220754_d4c2a.fts,2008-01-28 22:07:54,
142,/gehme/data/stereo/secchi/L1/a/img/cor2/20080130/20080130_080754_d4c2a.fts,2008-01-30 08:07:54,
143,/gehme/data/stereo/secchi/L1/a/img/cor2/20080130/20080130_070754_d4c2a.fts,2008-01-30 07:07:54,
144,/gehme/data/stereo/secchi/L1/a/img/cor2/20080201/20080201_010754_d4c2a.fts,2008-02-01 01:07:54,
145,/gehme/data/stereo/secchi/L1/a/img/cor2/20080201/20080201_000754_d4c2a.fts,2008-02-01 00:07:54,
146,/gehme/data/stereo/secchi/L1/a/img/cor2/20080204/20080204_083754_d4c2a.fts,2008-02-04 08:37:54,
147,/gehme/data/stereo/secchi/L1/a/img/cor2/20080204/20080204_073754_d4c2a.fts,2008-02-04 07:37:54,
148,/gehme/data/stereo/secchi/L1/a/img/cor2/20080212/20080212_063754_d4c2a.fts,2008-02-12 06:37:54,
149,/gehme/data/stereo/secchi/L1/a/img/cor2/20080212/20080212_053754_d4c2a.fts,2008-02-12 05:37:54,
150,/gehme/data/stereo/secchi/L1/a/img/cor2/20080213/20080213_113754_d4c2a.fts,2008-02-13 11:37:54,
151,/gehme/data/stereo/secchi/L1/a/img/cor2/20080213/20080213_103754_d4c2a.fts,2008-02-13 10:37:54,
152,/gehme/data/stereo/secchi/L1/a/img/cor2/20080215/20080215_083754_d4c2a.fts,2008-02-15 08:37:54,
153,/gehme/data/stereo/secchi/L1/a/img/cor2/20080215/20080215_073754_d4c2a.fts,2008-02-15 07:37:54,
154,/gehme/data/stereo/secchi/L1/a/img/cor2/20080216/20080216_200754_d4c2a.fts,2008-02-16 20:07:54,
155,/gehme/data/stereo/secchi/L1/a/img/cor2/20080216/20080216_190754_d4c2a.fts,2008-02-16 19:07:54,
156,/gehme/data/stereo/secchi/L1/a/img/cor2/20080223/20080223_193754_d4c2a.fts,2008-02-23 19:37:54,
157,/gehme/data/stereo/secchi/L1/a/img/cor2/20080223/20080223_183754_d4c2a.fts,2008-02-23 18:37:54,
158,/gehme/data/stereo/secchi/L1/a/img/cor2/20080227/20080227_113754_d4c2a.fts,2008-02-27 11:37:54,
159,/gehme/data/stereo/secchi/L1/a/img/cor2/20080227/20080227_103754_d4c2a.fts,2008-02-27 10:37:54,
160,/gehme/data/stereo/secchi/L1/a/img/cor2/20080314/20080314_170754_d4c2a.fts,2008-03-14 17:07:54,
161,/gehme/data/stereo/secchi/L1/a/img/cor2/20080314/20080314_160754_d4c2a.fts,2008-03-14 16:07:54,
162,/gehme/data/stereo/secchi/L1/a/img/cor2/20080317/20080317_143754_d4c2a.fts,2008-03-17 14:37:54,
163,/gehme/data/stereo/secchi/L1/a/img/cor2/20080317/20080317_133754_d4c2a.fts,2008-03-17 13:37:54,
164,/gehme/data/stereo/secchi/L1/a/img/cor2/20080318/20080318_090754_d4c2a.fts,2008-03-18 09:07:54,
165,/gehme/data/stereo/secchi/L1/a/img/cor2/20080318/20080318_080754_d4c2a.fts,2008-03-18 08:07:54,
166,/gehme/data/stereo/secchi/L1/a/img/cor2/20080322/20080322_140754_d4c2a.fts,2008-03-22 14:07:54,
167,/gehme/data/stereo/secchi/L1/a/img/cor2/20080322/20080322_130754_d4c2a.fts,2008-03-22 13:07:54,
168,/gehme/data/stereo/secchi/L1/a/img/cor2/20080325/20080325_030754_d4c2a.fts,2008-03-25 03:07:54,
169,/gehme/data/stereo/secchi/L1/a/img/cor2/20080325/20080325_020754_d4c2a.fts,2008-03-25 02:07:54,
170,/gehme/data/stereo/secchi/L1/a/img/cor2/20080326/20080326_210754_d4c2a.fts,2008-03-26 21:07:54,
171,/gehme/data/stereo/secchi/L1/a/img/cor2/20080326/20080326_200754_d4c2a.fts,2008-03-26 20:07:54,
172,/gehme/data/stereo/secchi/L1/a/img/cor2/20080405/20080405_150754_d4c2a.fts,2008-04-05 15:07:54,
173,/gehme/data/stereo/secchi/L1/a/img/cor2/20080405/20080405_140754_d4c2a.fts,2008-04-05 14:07:54,
174,/gehme/data/stereo/secchi/L1/a/img/cor2/20080405/20080405_220754_d4c2a.fts,2008-04-05 22:07:54,
175,/gehme/data/stereo/secchi/L1/a/img/cor2/20080405/20080405_210754_d4c2a.fts,2008-04-05 21:07:54,
176,/gehme/data/stereo/secchi/L1/a/img/cor2/20080408/20080408_163754_d4c2a.fts,2008-04-08 16:37:54,
177,/gehme/data/stereo/secchi/L1/a/img/cor2/20080408/20080408_153754_d4c2a.fts,2008-04-08 15:37:54,
178,/gehme/data/stereo/secchi/L1/a/img/cor2/20080409/20080409_100754_d4c2a.fts,2008-04-09 10:07:54,
179,/gehme/data/stereo/secchi/L1/a/img/cor2/20080409/20080409_090754_d4c2a.fts,2008-04-09 09:07:54,
180,/gehme/data/stereo/secchi/L1/a/img/cor2/20080409/20080409_170754_d4c2a.fts,2008-04-09 17:07:54,
181,/gehme/data/stereo/secchi/L1/a/img/cor2/20080409/20080409_160754_d4c2a.fts,2008-04-09 16:07:54,
182,/gehme/data/stereo/secchi/L1/a/img/cor2/20080412/20080412_000754_d4c2a.fts,2008-04-12 00:07:54,
