S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
B,1728.8083_0B,2011-07-20,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1728.9750_0Ac,F,      92, SB ;  PRM 
A,1728.9542_0A,2011-07-20,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1729.0167_0B,W,      98, OVR
B,1729.0167_0B,2011-07-20,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1728.9542_0A,W,      92, OVR
A,1729.4438_0A,2011-07-20,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1729.4542_0B,W,      98, faint
B,1729.4542_0B,2011-07-20,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1729.4438_0A,W,      92, faint
A,1730.1000_0Ac,2011-07-21,15:54:00,     242,      48,     165,      -1,     109,       1,1730.2354_0B,F,      99, faint
B,1730.2354_0B,2011-07-21,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1730.1000_0Ac,F,      92, faint
A,1731.2250_0A,2011-07-22,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1731.2354_0B,O,      99,NULL
B,1731.2354_0B,2011-07-22,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1731.2250_0A,O,      92,NULL
A,1732.0583_0A,2011-07-23,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1732.0792_0B,O,      99, faint
B,1732.0792_0B,2011-07-23,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1732.0583_0A,O,      92, faint
A,1732.6417_0A,2011-07-24,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1732.6833_0B,J,      99,NULL
B,1732.6833_0B,2011-07-24,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1732.6417_0A,J,      92,NULL
A,1733.1833_0Ac,2011-07-24,16:54:00,      47,      40,     305,       9,     275,      10,1733.2042_0B,FP,      99, OFL
B,1733.2042_0B,2011-07-24,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1733.1833_0Ac,FP,      92, OFL
A,1733.4542_0A,2011-07-24,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1733.4958_0B,FP,      99,NULL
B,1733.4958_0B,2011-07-24,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1733.4542_0A,FP,      92,NULL
A,1734.2250_0Ac,2011-07-25,17:24:00,     264,      75,     642,      21,     570,      -1,1734.2354_0B,F,      99, OFL
B,1734.2354_0B,2011-07-25,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1734.2250_0Ac,F,      92, OFL
A,1734.6417_0A,2011-07-26,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1734.6417_0B,OP,      99, OVR ; GAP
B,1734.6417_0B,2011-07-26,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1734.6417_0A,OP,      92, GAP ; OVR
A,1735.0167_0A,2011-07-26,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.0167_0B,O,      99, GAP
B,1735.0167_0B,2011-07-26,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.0167_0A,O,      92, GAP
A,1735.6000_0A,2011-07-27,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.6104_0B,OP,      99,NULL
B,1735.6104_0B,2011-07-27,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.6000_0A,OP,      92,NULL
A,1735.7667_0A,2011-07-27,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.7667_0B,O,      99, OFL
B,1735.7667_0B,2011-07-27,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.7667_0A,O,      92, OFL
A,1735.8917_0A,2011-07-27,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.8917_0B,OP,      99, OVR
B,1735.8917_0B,2011-07-27,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1735.8917_0A,OP,      92, OVR
A,1736.2458_0A,2011-07-27,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1736.2667_0B,O,      99,NULL
B,1736.2667_0B,2011-07-27,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1736.2458_0A,O,      92,NULL
A,1737.2667_0A,2011-07-28,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1737.2667_0Bc,F,      99, SB ;  OFL
B,1737.2667_0Bc,2011-07-28,19:54:38,     117,      45,     385,      10,     218,     -11,1737.2667_0A,F,      92, SB ;  OFL
A,1737.5792_0A,2011-07-29,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1737.6208_0B,O,      99,NULL
B,1737.6208_0B,2011-07-29,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1737.5792_0A,O,      92,NULL
A,1739.0271_0A,2011-07-30,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1739.0375_0B,U,      99,NULL
B,1739.0375_0B,2011-07-30,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1739.0271_0A,U,      92,NULL
A,1739.1833_0A,2011-07-30,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1739.2042_0B,W,      99, OVR ; FF
B,1739.2042_0B,2011-07-30,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1739.1833_0A,W,      92, OVR ; FF
A,1739.5167_0A,2011-07-31,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1739.5583_0B,W,      99,NULL
B,1739.5583_0B,2011-07-31,01:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1739.5167_0A,W,      92,NULL
A,1740.3188_0A,2011-07-31,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1740.3500_0B,O,      99,NULL
B,1740.3500_0B,2011-07-31,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1740.3188_0A,O,      92,NULL
A,1741.4542_0A,2011-08-01,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1741.4958_0B,J,     100,NULL
B,1741.4958_0B,2011-08-01,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1741.4542_0A,J,      92, GAP ; faint
A,1741.7667_0Ac,2011-08-02,06:39:00,      87,      88,     878,     -26,    1070,     -25,1741.7771_0B,F,     100, OFL
B,1741.7771_0B,2011-08-02,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1741.7667_0Ac,F,      92, OFL
A,1742.2250_0A,2011-08-02,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1742.2667_0B,O,     100,NULL
B,1742.2667_0B,2011-08-02,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1742.2250_0A,O,      92,NULL
A,1742.3188_0A,2011-08-02,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,OP,     100, OVR
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1742.3188_0A,Z,      92,NULL
A,1742.5271_0A,2011-08-03,00:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1742.6000_0B,FS,     100, FF
B,1742.6000_0B,2011-08-03,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1742.5271_0A,FS,      92, FF ; faint ; GAP
A,1743.0688_0Ac,2011-08-03,13:54:00,      83,      95,    1217,    -133,     812,    -508,1743.0792_0Bc,FS,     100, OFL
B,1743.0792_0Bc,2011-08-03,13:54:40,     283,      75,   -1702,   -2000,    -290,   -1829,1743.0688_0Ac,FS,      92, OFL
A,1743.6833_0Ac,2011-08-04,04:24:00,      76,     107,    1808,    -281,    2417,   -1116,1743.6833_0B,FS,     100, HAL ; GAP ; OFL ; OVR
B,1743.6833_0B,2011-08-04,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1743.6833_0Ac,FS,      92, HAL ; GAP ; OFL ; OVR
A,1743.7458_0Ac,2011-08-04,06:24:00,     303,      47,     427,       2,     292,       7,1743.7667_0Bc,FP,     100, OFL ;  SB
B,1743.7667_0Bc,2011-08-04,06:24:40,      55,      47,     435,       0,     249,     -28,1743.7458_0Ac,FP,      92, OFL ;  SB 
A,1744.4750_0A,2011-08-04,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1744.4854_0B,OP,     100,NULL
B,1744.4854_0B,2011-08-04,23:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1744.4750_0A,OP,      92,NULL
A,1744.7458_0A,2011-08-05,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1744.7667_0B,OP,     100, OVR
B,1744.7667_0B,2011-08-05,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1744.7458_0A,OP,      92, OVR ; GAP
A,1745.9750_0A,2011-08-06,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1746.1208_0B,W,     100, faint
B,1746.1208_0B,2011-08-06,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1745.9750_0A,W,      92, FF ; faint
A,1746.0583_0A,2011-08-06,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1746.0792_0B,OP,     100,NULL
B,1746.0792_0B,2011-08-06,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1746.0583_0A,OP,      92,NULL
A,1746.4750_0A,2011-08-06,23:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1746.4958_0B,OP,     100,NULL
B,1746.4958_0B,2011-08-06,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1746.4750_0A,OP,      92,NULL
A,1747.1208_0A,2011-08-07,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1747.2042_0B,OP,     100,NULL
B,1747.2042_0B,2011-08-07,16:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1747.1208_0A,OP,      93,NULL
A,1747.6625_0A,2011-08-08,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1747.6833_0B,U,     100,NULL
B,1747.6833_0B,2011-08-08,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1747.6625_0A,U,      93,NULL
A,1748.2667_0A,2011-08-08,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.2771_0B,FS,     100, HAL
B,1748.2771_0B,2011-08-08,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.2667_0A,LS,      93, HAL ; faint
A,1748.3083_0A,2011-08-08,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.3292_0B,FP,     100, OVR
B,1748.3292_0B,2011-08-08,19:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.3083_0A,FP,      93, OVR
A,1748.6833_0A,2011-08-09,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.6938_0B,LS,     100, HAL ; faint
B,1748.6938_0B,2011-08-09,04:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.6833_0A,LS,      93, HAL ; faint
A,1748.8500_0A,2011-08-09,08:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.9333_0B,LPS,     100, HAL
B,1748.9333_0B,2011-08-09,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1748.8500_0A,LPS,      93, HAL
A,1750.0167_0A,2011-08-10,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1750.1000_0B,O,     100,NULL
B,1750.1000_0B,2011-08-10,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1750.0167_0A,O,      93,NULL
A,1750.2250_0A,2011-08-10,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1750.2250_0B,OP,     100, OVR
B,1750.2250_0B,2011-08-10,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1750.2250_0A,OP,      93, OVR
A,1750.9542_0A,2011-08-11,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1750.9542_0B,LS,     100, HAL
B,1750.9542_0B,2011-08-11,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1750.9542_0A,LS,      93, HAL
A,1751.5167_0A,2011-08-12,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1751.5167_0B,F,     100, faint ; OVR
B,1751.5167_0B,2011-08-12,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1751.5167_0A,F,      93, faint ; OVR
A,1751.7458_0A,2011-08-12,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1751.8083_0B,FP,     100, PRM ;  OFL
B,1751.8083_0B,2011-08-12,07:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1751.7458_0A,FP,      93, PRM ;  OFL
A,1752.0583_0A,2011-08-12,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1752.0792_0B,F,     100,NULL
B,1752.0792_0B,2011-08-12,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1752.0583_0A,F,      93,NULL
A,1752.3917_0A,2011-08-12,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1752.4125_0B,J,     100,NULL
B,1752.4125_0B,2011-08-12,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1752.3917_0A,J,      93,NULL
A,1752.6104_0A,2011-08-13,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1752.6208_0B,F,     101, OVR  ; COL
B,1752.6208_0B,2011-08-13,02:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1752.6104_0A,F,      93, COL
A,1752.9542_0Ac,2011-08-13,11:24:00,     315,      70,     350,     -70,     133,     -39,1752.9542_0B,FPS,     101, OVR
B,1752.9542_0B,2011-08-13,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1752.9542_0Ac,FPS,      93, OVR
A,1753.7875_0A,2011-08-14,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1753.8292_0B,OP,     101, OVR
B,1753.8292_0B,2011-08-14,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1753.7875_0A,OP,      93, OVR
A,1754.1000_0A,2011-08-14,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1754.1833_0B,U,     101,NULL
B,1754.1833_0B,2011-08-14,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1754.1000_0A,U,      93,NULL
A,1755.8708_0A,2011-08-16,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1755.8708_0B,LS,     101, PRM
B,1755.8708_0B,2011-08-16,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1755.8708_0A,LS,      93, PRM
A,1755.9542_0Ac,2011-08-16,08:54:00,     293,      59,     614,     -62,     544,      32,1755.9542_0B,O,     101, OVR
B,1755.9542_0B,2011-08-16,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1755.9542_0Ac,O,      93, OVR
A,1756.3708_0A,2011-08-16,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1756.3917_0B,W,     101, FF
B,1756.3917_0B,2011-08-16,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1756.3708_0A,W,      93, FF
A,1756.6417_0Ac,2011-08-17,03:54:00,      18,      34,     710,      40,     367,     -31,1756.6625_0Bc,W,     101, FF
B,1756.6625_0Bc,2011-08-17,04:24:44,     213,      43,     141,     -15,    1073,     256,1756.6417_0Ac,W,      93, FF
A,1756.6833_0Ac,2011-08-17,04:24:00,      18,      33,     615,     -42,     306,     -63,1756.6833_0B,F,     101, PRM
B,1756.6833_0B,2011-08-17,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1756.6833_0Ac,F,      93, PRM
A,1758.0583_0A,2011-08-18,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1758.0688_0B,O,     101,NULL
B,1758.0688_0B,2011-08-18,13:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1758.0583_0A,O,      93,NULL
A,1758.4021_0A,2011-08-18,21:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1758.4958_0B,F,     101, SB ; faint
B,1758.4958_0B,2011-08-18,23:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1758.4021_0A,F,      93, SB ; faint
A,1760.0271_0A,2011-08-20,12:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     101,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1760.0271_0A,Z,      93, HAL?
A,1760.5792_0A,2011-08-21,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1760.6000_0B,U,     101,NULL
B,1760.6000_0B,2011-08-21,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1760.5792_0A,U,      93,NULL
A,1763.4958_0Ac,2011-08-23,23:54:00,     261,      47,     503,      10,     335,      10,1763.5167_0B,F,     101, PRM ;  OFL
B,1763.5167_0B,2011-08-24,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1763.4958_0Ac,F,      93, PRM ;  OFL
A,1765.3708_0A,2011-08-25,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1765.3708_0B,O,     101,NULL
B,1765.3708_0B,2011-08-25,20:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1765.3708_0A,O,      94,NULL
A,1765.5792_0A,2011-08-26,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1765.6000_0B,O,     102,NULL
B,1765.6000_0B,2011-08-26,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1765.5792_0A,O,      94,NULL
A,1766.0792_0A,2011-08-26,13:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1766.1208_0B,J,     102,NULL
B,1766.1208_0B,2011-08-26,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1766.0792_0A,J,      94,NULL
A,1767.0792_0Ac,2011-08-27,14:39:00,     312,      60,     251,       8,     220,      10,1767.1104_0B,F,     102, SB
B,1767.1104_0B,2011-08-27,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1767.0792_0Ac,F,      94,NULL
A,1767.1417_0A,2011-08-27,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1767.1417_0B,W,     102, FF
B,1767.1417_0B,2011-08-27,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1767.1417_0A,W,      94, FF
A,1767.7875_0Ac,2011-08-28,07:24:00,     339,     104,     501,      30,     808,      15,1767.8083_0Bc,F,     102, PR<
B,1767.8083_0Bc,2011-08-28,07:24:47,      32,      64,     635,      56,     554,      13,1767.7875_0Ac,F,      94, PRM
A,1768.1000_0Ac,2011-08-28,14:39:00,     351,      42,     545,      -8,     379,       4,1768.1000_0Bc,FP,     102, PRM ;  OVR
B,1768.1000_0Bc,2011-08-28,14:39:47,      18,      33,     421,       0,     207,     -26,1768.1000_0Ac,FP,      94, PRM ;  OVR
A,1769.1521_0A,2011-08-29,15:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1769.1625_0B,O,     102,NULL
B,1769.1625_0B,2011-08-29,15:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1769.1521_0A,O,      94,NULL
A,1770.8917_0A,2011-08-31,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1770.8917_0B,O,     102,NULL
B,1770.8917_0B,2011-08-31,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1770.8917_0A,O,      94,NULL
A,1771.1417_0A,2011-08-31,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1771.3500_0B,F,     102, OVR
B,1771.3500_0B,2011-08-31,20:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1771.1417_0A,F,      94, OVR
A,1771.2667_0A,2011-08-31,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1771.2667_0B,OP,     102,NULL
B,1771.2667_0B,2011-08-31,18:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1771.2667_0A,OP,      94,NULL
A,1771.7354_0A,2011-09-01,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,W,     102, FF
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1771.7354_0A,Z,      94, faint
A,1771.9333_0A,2011-09-01,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1771.9542_0B,F,     102,NULL
B,1771.9542_0B,2011-09-01,10:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1771.9333_0A,F,      94,NULL
A,1772.2250_0A,2011-09-01,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1772.1938_0B,F,     102, faint ; OVR
B,1772.1938_0B,2011-09-01,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1772.2250_0A,F,      94, faint ; OVR
A,1772.7250_0A,2011-09-02,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1772.8292_0B,FP,     102, OVR ; OFL
B,1772.8292_0B,2011-09-02,07:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1772.7250_0A,FP,      94, OFL ; OVR
A,1772.8708_0A,2011-09-02,08:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1772.9021_0B,F,     102, OFL
B,1772.9021_0B,2011-09-02,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1772.8708_0A,F,      94, OFL
A,1773.4542_0A,2011-09-02,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1773.4438_0B,O,     102, OVR
B,1773.4438_0B,2011-09-02,22:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1773.4542_0A,O,      94, OVR
A,1773.6625_0A,2011-09-03,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1773.6625_0B,OP,     102,NULL
B,1773.6625_0B,2011-09-03,03:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1773.6625_0A,OP,      94,NULL
A,1774.0688_0Ac,2011-09-03,13:54:00,     286,      86,     329,       6,     315,      11,1774.0583_0B,F,     102, OVR
B,1774.0583_0B,2011-09-03,13:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1774.0688_0Ac,F,      94, OVR
A,1774.1104_0A,2011-09-03,14:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1774.2250_0B,FP,     102,NULL
B,1774.2250_0B,2011-09-03,17:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1774.1104_0A,FP,      94,NULL
A,1774.3917_0A,2011-09-03,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1774.3917_0B,O,     102,NULL
B,1774.3917_0B,2011-09-03,21:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1774.3917_0A,O,      94, faint
A,1774.8917_0A,2011-09-04,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1774.8917_0B,O,     102, HAL ; faint
B,1774.8917_0B,2011-09-04,09:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1774.8917_0A,O,      94, faint
A,1775.2354_0A,2011-09-04,17:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1775.2458_0B,OP,     102,NULL
B,1775.2458_0B,2011-09-04,17:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1775.2354_0A,OP,      94,NULL
A,1775.5792_0Ac,2011-09-05,02:24:00,      26,      93,     574,       4,     595,      -6,1775.6000_0B,FS,     102, HAL
B,1775.6000_0B,2011-09-05,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1775.5792_0Ac,FS,      94, HAL
A,1775.6104_0A,2011-09-05,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1775.6104_0B,O,     102, OVR
B,1775.6104_0B,2011-09-05,02:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1775.6104_0A,O,      94, OVR
A,1775.7458_0A,2011-09-05,05:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1775.8188_0B,FP,     102, Ha
B,1775.8188_0B,2011-09-05,07:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1775.7458_0A,FP,      94, Ha
A,1776.4542_0A,2011-09-05,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.4542_0B,O,     102,NULL
B,1776.4542_0B,2011-09-05,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.4542_0A,O,      94,NULL
A,1776.5375_0A,2011-09-06,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.5375_0B,F,     102, OVR
B,1776.5375_0B,2011-09-06,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.5375_0A,F,      94, OVR
A,1776.6000_0Ac,2011-09-06,02:24:00,      54,      76,     330,     -20,     118,      -1,1776.6000_0B,FPS,     102, OVR
B,1776.6000_0B,2011-09-06,02:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.6000_0Ac,FPS,      94, OVR
A,1776.7458_0Ac,2011-09-06,05:54:00,     344,     104,     915,     109,    1055,     -26,1776.7458_0Bc,LSP,     102, OVR ; faint
B,1776.7458_0Bc,2011-09-06,05:54:50,      50,      71,     787,      43,     854,     249,1776.7458_0Ac,LPS,      94, OVR ; faint
A,1776.9125_0A,2011-09-06,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.9333_0B,F,     102,NULL
B,1776.9333_0B,2011-09-06,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.9125_0A,F,      94,NULL
A,1776.9333_0A,2011-09-06,10:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.9750_0B,FP,     102, OVR ;  faint
B,1776.9750_0B,2011-09-06,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1776.9333_0A,OP,      94, OVR ; faint
A,1777.0167_0A,2011-09-06,12:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,     102,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1777.0167_0A,Z,      94,NULL
A,1777.1208_0A,2011-09-06,14:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.1938_0B,F,     102, OVR
B,1777.1938_0B,2011-09-06,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.1208_0A,F,      94, OVR
A,1777.4125_0A,2011-09-06,21:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.4333_0B,OP,     102, OVR
B,1777.4333_0B,2011-09-06,22:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.4125_0A,OP,      94, OVR
A,1777.4438_0Ac,2011-09-06,22:39:00,      61,      79,     642,     -37,     500,      89,1777.4542_0Bc,FPS,     102, OVR
B,1777.4542_0Bc,2011-09-06,22:54:50,     300,      67,     730,     -43,     614,    -116,1777.4438_0Ac,FPS,      94, OVR
A,1777.5792_0A,2011-09-07,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.5792_0B,O,     102,NULL
B,1777.5792_0B,2011-09-07,01:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.5792_0A,O,      95,NULL
A,1777.7250_0A,2011-09-07,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.7250_0B,OP,     102, OVR
B,1777.7250_0B,2011-09-07,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.7250_0A,OP,      95, OVR
A,1777.7771_0A,2011-09-07,06:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.7875_0B,OP,     102, OVR
B,1777.7875_0B,2011-09-07,06:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.7771_0A,OP,      95, OVR
A,1777.9750_0A,2011-09-07,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.9750_0B,OP,     102, OVR
B,1777.9750_0B,2011-09-07,11:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1777.9750_0A,OP,      95, OVR
A,1778.1000_0A,2011-09-07,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1778.1000_0B,FP,     102, OVR
B,1778.1000_0B,2011-09-07,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1778.1000_0A,FP,      95, OVR
A,1778.2875_0Ac,2011-09-07,18:54:00,     286,      99,     948,     -74,     444,    -118,1778.3083_0B,FS,     102, HAL ; OVR
B,1778.3083_0B,2011-09-07,19:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1778.2875_0Ac,FS,      95, HAL ; OVR
