S/C,Event ID,Date,Time,CPA,Width,Vrad,Radial Accel.,Vexp,Expansion Accel.,Cross Id,Type,Sep. Angle,Comments
A,1146.1417_0A,2009-12-14,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1146.1833_0B,U,      63,NULL
B,1146.1833_0B,2009-12-14,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1146.1417_0A,U,      66,NULL
A,1147.6000_0Ac,2009-12-16,02:54:00,      73,      27,     363,       0,     204,      15,1147.6417_0Bc,O,      63, PRM
B,1147.6417_0Bc,2009-12-16,03:39:43,     290,      25,     217,     -24,      87,       0,1147.6000_0Ac,O,      66,NULL
A,1147.9125_0A,2009-12-16,09:54:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,O,      63,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1147.9125_0A,Z,      66,NULL
A,1148.3917_0Ac,2009-12-16,22:54:00,     113,      73,      44,      -1,       0,      -3,1148.4542_0B,F,      63, faint
B,1148.4542_0B,2009-12-16,22:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1148.3917_0Ac,O,      66, faint
A,1149.3188_0A,2009-12-17,19:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1149.2771_0B,O,      63,NULL
B,1149.2771_0B,2009-12-17,18:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1149.3188_0A,F,      66, faint
A,1153.0375_0A,2009-12-21,12:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1153.5375_0B,O,      63,NULL
B,1153.5375_0B,2009-12-22,00:54:00,    -999,    -999,    -999,    -999,    -999,    -999,1153.0375_0A,O,      67, GAP
A,1153.7354_0A,2009-12-22,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1153.7667_0B,UP,      63,NULL
B,1153.7667_0B,2009-12-22,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1153.7354_0A,UP,      67,NULL
A,1155.6833_0A,2009-12-24,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      63,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1155.6833_0A,Z,      67,NULL
A,1155.8604_0A,2009-12-24,08:39:00,    -999,    -999,    -999,    -999,    -999,    -999,NULL,J,      63,NULL
B,NULL,NULL,NULL,    -999,    -999,    -999,    -999,    -999,    -999,1155.8604_0A,Z,      67,NULL
A,1156.1833_0A,2009-12-24,16:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1156.1938_0B,O,      63, faint
B,1156.1938_0B,2009-12-24,16:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1156.1833_0A,O,      67, faint ; HAL
A,1157.5167_0A,2009-12-26,00:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1157.6833_0B,U,      63,NULL
B,1157.6833_0B,2009-12-26,04:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1157.5167_0A,U,      67,NULL
A,1158.2875_0Ac,2009-12-26,18:54:00,     284,      19,    -165,    -226,     -65,     134,1158.3083_0Bc,U,      63,NULL
B,1158.3083_0Bc,2009-12-26,19:24:39,      74,      12,     157,    -145,    -100,      46,1158.2875_0Ac,U,      67,NULL
A,1159.6208_0Ac,2009-12-28,02:54:00,     277,      15,      47,    -113,     -70,     -42,1159.6417_0B,U,      63,NULL
B,1159.6417_0B,2009-12-28,03:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1159.6208_0Ac,U,      67,NULL
A,1159.9021_0A,2009-12-28,09:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1159.7250_0B,O,      63, GAP ; faint
B,1159.7250_0B,2009-12-28,05:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1159.9021_0A,F,      67, GAP ; faint
A,1159.7354_0A,2009-12-28,05:39:00,    -999,    -999,    -999,    -999,    -999,    -999,1159.7667_0B,U,      63, faint
B,1159.7667_0B,2009-12-28,06:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1159.7354_0A,U,      67, faint
A,1162.1417_0A,2009-12-30,15:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1162.1000_0B,O,      64,NULL
B,1162.1000_0B,2009-12-30,14:24:00,    -999,    -999,    -999,    -999,    -999,    -999,1162.1417_0A,O,      68,NULL
